"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"413","2. Food consists of food and beverages purchased for off-premises consumption;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","food services, which include purchased meals and beverages, are not classified",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","as food.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","Note. Numbers in parentheses refer to line numbers in NIPA table 2.5.4.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","Line",NA,NA,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1978,1978,1978,1978,1978,1978,1978,1978,1978,1978,1978,1978,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1981,1981,1981,1981,1981,1981,1981,1981,1981,1981,1981,1981,1982,1982,1982,1982,1982,1982,1982,1982,1982,1982,1982,1982,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1994,1994,1994,1994,1994,1994,1994,1994,1994,1994,1994,1994
"421",NA,NA,NA,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,7,8,9,10,11,12
"422","1","      Personal consumption expenditures","DPCERG3",35.074,35.348,35.524,35.732,35.914,36.114,36.304,36.473,36.612,36.783,36.996,37.178,37.401,37.579,37.824,38.11,38.383,38.634,38.846,39.043,39.266,39.578,39.802,39.989,40.288,40.502,40.818,41.242,41.668,42.011,42.329,42.653,43.029,43.379,43.679,44.045,44.504,44.985,45.535,45.774,46.131,46.421,46.779,47.169,47.605,47.985,48.375,48.688,49.157,49.654,50,50.215,50.44,50.64,50.945,51.261,51.57,51.803,52.078,52.237,52.544,52.701,52.834,52.86,53.172,53.556,53.873,54.039,54.19,54.495,54.661,54.749,55.017,55.114,55.189,55.44,55.599,55.807,56.122,56.363,56.56,56.658,56.739,56.77,57.015,57.397,57.585,57.805,57.878,57.982,58.19,58.37,58.451,58.589,58.673,58.841,59.094,59.332,59.549,59.643,59.767,59.891,59.99,60.168,60.282,60.418,60.62,60.83,61.095,61.1,60.987,60.904,61.06,61.333,61.397,61.512,61.738,61.858,62,62.136,62.532,62.767,62.918,63.111,63.256,63.508,63.689,63.963,64.182,64.371,64.494,64.626,64.902,65.011,65.235,65.543,65.73,66.013,66.341,66.536,66.846,67.045,67.194,67.415,67.782,68.023,68.276,68.721,68.958,69.095,69.249,69.25,69.402,69.675,69.833,70.042,70.583,70.917,71.224,71.427,71.63,71.961,72.129,72.598,73.036,73.451,73.555,73.647,73.964,74.032,74.068,74.207,74.526,74.672,74.816,75.01,75.281,75.429,75.617,75.845,76.006,76.232,76.433,76.634,76.738,76.883,77.149,77.251,77.364,77.61,77.734,77.841,77.998,78.088,78.22,78.401,78.616,78.618,78.722,78.837,78.905,79.139,79.286,79.316,79.366,79.555,79.762,79.836,79.951,80.168,80.464,80.676,80.773,80.897,81.051,81.12
"423","2","Goods","DGDSRG3",51.114,51.556,51.698,51.939,52.19,52.423,52.599,52.754,52.827,53.066,53.385,53.667,53.896,54.013,54.392,54.82,55.26,55.658,55.91,56.136,56.401,56.799,57.13,57.415,57.966,58.48,59.038,59.628,60.191,60.719,61.28,61.685,62.259,62.727,63.229,63.784,64.706,65.415,66.415,66.751,67.109,67.442,67.872,68.497,69.04,69.411,69.895,70.288,70.857,71.711,72.207,72.357,72.472,72.618,72.904,73.184,73.496,73.665,73.811,73.951,74.16,74.313,74.211,73.895,74.294,74.969,75.251,75.102,75.101,75.291,75.276,75.166,75.282,75.178,75.285,75.727,76.058,76.2,76.442,76.542,76.577,76.618,76.64,76.671,77.058,77.329,77.388,77.512,77.396,77.425,77.472,77.635,77.732,77.854,77.848,77.848,78.013,78.385,78.641,78.764,78.646,78.781,78.781,78.774,78.818,79.02,79.286,79.511,79.657,79.144,78.238,77.653,77.861,78.146,78.128,78.213,78.405,78.349,78.469,78.738,79.462,79.983,80.206,80.457,80.619,80.948,81.103,81.419,81.603,81.768,81.863,81.834,81.972,81.827,82.027,82.464,82.598,82.841,83.336,83.438,83.869,84.037,84.122,84.333,84.804,85.062,85.313,86.284,86.643,86.688,86.77,86.423,86.479,86.851,86.922,86.98,88.132,88.665,88.744,88.735,88.762,89.052,89.311,90.049,90.954,91.733,91.715,91.764,91.907,91.696,91.443,91.7,91.955,91.932,91.881,92.021,92.19,92.193,92.521,92.518,92.381,92.516,92.657,92.741,92.884,93.105,93.288,93.43,93.437,93.545,93.63,93.664,93.71,93.86,93.775,93.937,93.912,93.741,93.752,93.85,93.669,94.202,94.35,94.224,94.095,94.143,94.239,94.335,94.419,94.709,95.155,95.446,95.471,95.403,95.523,95.509
"424","3","  Durable goods","DDURRG3",75.221,75.193,75.309,75.389,75.638,75.846,76.205,76.455,76.57,77.01,77.334,77.955,78.272,78.471,78.885,79.277,79.736,80.208,80.583,81.05,81.463,81.999,82.475,82.876,83.156,83.872,84.339,84.999,85.272,85.519,85.875,86.217,86.634,87.182,87.812,88.394,89.321,90.42,91.367,91.972,92.458,93.079,93.313,94.201,95.053,95.279,95.937,96.196,96.645,97.124,97.294,98.144,98.963,99.443,99.891,100.295,100.748,101.253,101.662,101.935,102.319,102.508,102.582,102.842,103.345,103.615,103.811,103.515,103.588,104.025,103.85,103.948,104.414,104.703,104.907,105.028,104.985,105.188,105.469,105.596,105.864,106.02,106.406,106.476,106.327,106.282,106.382,106.938,106.968,107.065,107.023,107.177,107.405,107.302,107.508,107.386,107.487,108.095,108.255,108.425,108.108,108.058,107.95,108.067,108.022,108.253,108.343,108.283,108.394,108.246,108.312,108.416,108.801,109.232,109.501,109.758,109.916,110.039,110.353,110.647,111.096,111.224,111.509,111.895,112.115,112.434,112.684,112.921,113.246,113.446,113.496,113.288,113.109,113.07,113.46,113.639,113.792,114.088,114.298,114.534,115.118,115.384,115.505,115.618,116.145,116.26,115.857,116.119,116.155,116.27,116.442,116.398,116.489,116.72,117.004,116.75,117.112,117.666,117.56,117.52,117.576,117.278,117.453,117.47,117.606,117.949,117.835,117.456,118.365,118.973,118.925,119.155,119.207,118.796,119.538,119.323,119.62,119.835,119.991,119.426,119.623,119.845,119.769,120.005,120.236,119.975,120.146,120.236,120.131,120.364,120.575,120.138,120.394,120.267,120.232,120.865,120.86,121.072,121.281,121.439,121.843,122.284,122.497,122.19,122.334,122.554,122.931,122.968,123.379,123.666,124.145,124.216,124.26,124.305,124.55,124.401
"425","4","    Motor vehicles and parts","DMOTRG3",48.732,48.852,49.054,48.998,49.053,49.152,49.451,49.537,49.668,50.294,50.6,51.062,51.426,51.621,51.868,51.96,52.301,52.742,53.116,53.479,53.736,54.085,54.455,54.869,55.031,55.616,55.988,56.585,56.808,57.001,57.206,57.346,57.497,57.843,58.136,58.527,59.115,59.839,59.999,60.441,60.701,60.597,60.931,61.605,62.312,62.476,63.022,63.21,63.483,63.745,63.566,64.478,65.602,66.144,66.506,66.844,67.131,67.505,67.827,68.215,68.473,68.189,68.192,68.576,69.034,69.341,69.468,69.395,69.411,69.362,69.427,69.679,70.22,70.364,70.497,70.611,70.703,70.91,71.092,71.38,71.744,72.072,72.342,72.377,72.239,72.324,72.481,72.849,73.12,73.339,73.496,73.717,73.759,73.701,73.839,73.861,74.163,74.595,74.722,74.763,74.686,74.873,74.815,75.047,75.247,75.306,75.337,75.521,75.73,75.679,75.769,75.91,76.441,76.906,77.296,77.539,77.712,77.905,78.404,78.58,78.814,78.63,79.004,79.561,80.249,80.744,81.067,81.291,81.546,81.769,81.88,81.585,80.964,80.854,80.753,80.897,81.145,81.534,81.762,82.238,82.682,82.715,82.709,83.064,83.62,83.95,83.933,84.19,84.282,84.288,84.186,84.166,84.075,84.229,84.623,84.774,84.796,84.731,84.416,84.245,84.241,84.101,84.108,84.238,84.294,84.456,84.681,85.262,85.887,86.155,86.21,86.308,86.52,86.72,87.224,87.194,87.135,87.322,87.604,87.807,87.704,87.386,87.434,87.867,88.242,88.459,88.426,88.919,89.149,89.226,89.388,89.547,89.918,90.044,90.381,90.94,91.357,91.715,92.241,92.58,92.979,93.43,93.938,94.039,94.18,94.225,94.653,94.906,95.341,95.95,96.356,96.839,97.352,97.896,98.399,98.698
"426","5","      New motor vehicles (55)","DNMVRG3",49.982,50.046,50.329,50.319,50.525,50.726,50.923,51.147,51.398,52.339,52.728,53.437,53.869,53.972,54.186,54.147,54.318,54.693,54.922,55.202,55.545,56.022,56.427,56.921,57.21,57.781,58.129,58.76,59.037,59.246,59.609,59.821,59.963,60.183,60.611,60.882,61.579,62.364,62.505,63.168,63.604,63.521,63.933,64.855,65.359,65.219,65.439,65.355,65.623,65.606,65.157,66.3,67.732,68.302,68.585,68.443,68.585,68.948,69.313,69.827,69.907,69.482,69.277,69.859,70.156,70.522,70.812,70.886,70.888,70.745,70.678,70.97,71.2,71.441,71.586,71.698,71.828,71.948,72.043,72.324,72.655,72.901,73.036,73.18,73.393,73.48,73.685,73.91,73.988,74.136,74.322,74.563,74.735,74.854,74.958,75.011,75.522,75.932,76.22,76.322,76.447,76.668,76.769,77.031,77.249,77.426,77.618,77.7,78.074,78.253,78.492,78.856,79.62,80.243,80.644,80.841,80.994,81.177,81.709,81.889,82.15,81.416,81.327,81.735,82.069,82.424,82.694,82.779,82.944,83.156,83.409,83.074,82.75,82.873,82.808,83,83.247,83.586,83.835,84.134,84.618,84.687,84.679,84.79,85.025,85.149,85.238,85.338,85.495,85.541,85.594,85.532,85.496,85.806,86.559,86.958,87.182,87.37,87.129,87.059,87.114,86.989,87.015,87.257,87.421,87.901,88.354,89.016,89.677,90.141,90.393,90.591,90.618,90.813,91.125,91.178,91.204,91.418,91.632,91.958,92.084,92.31,92.574,92.837,93.111,93.269,93.335,93.684,93.74,93.801,94.012,94.16,94.378,94.702,94.792,95.158,95.485,95.746,96.146,96.521,96.683,97.035,97.327,97.455,97.769,98.088,98.401,98.576,98.995,99.428,99.814,100.091,100.432,100.661,100.585,100.706
"427","6","        New autos","DNEARG3",52.207,52.284,52.588,52.588,52.815,53.043,53.272,53.501,53.732,54.647,55.032,55.798,56.331,56.48,56.704,56.622,56.766,57.136,57.357,57.646,58.019,58.54,58.982,59.503,59.797,60.39,60.754,61.414,61.703,61.92,62.297,62.518,62.668,62.895,63.338,63.623,64.349,65.168,65.316,66.01,66.466,66.382,66.817,67.778,68.294,68.131,68.345,68.246,68.516,68.493,68.023,69.221,70.718,71.315,71.609,71.461,71.613,71.998,72.382,72.92,73.001,72.558,72.347,72.96,73.274,73.659,73.961,74.037,74.039,73.885,73.807,74.1,74.32,74.537,74.684,74.825,74.973,75.108,75.231,75.521,75.813,76.038,76.18,76.313,76.518,76.578,76.791,77.008,77.072,77.208,77.418,77.632,77.774,77.839,77.983,78.054,78.565,78.927,79.142,79.282,79.43,79.659,79.746,79.977,80.2,80.335,80.551,80.55,80.997,81.22,81.449,81.825,82.575,83.182,83.558,83.783,83.998,84.366,85.015,85.28,85.639,84.676,84.581,85.111,85.541,85.907,86.315,86.441,86.618,86.675,87.091,86.687,86.21,86.451,86.512,86.669,86.906,87.278,87.55,87.932,88.632,88.668,88.512,88.44,88.548,88.734,88.874,89.071,89.207,89.132,89.102,88.9,88.734,89.306,89.778,90.311,90.569,90.367,90.144,89.953,89.958,89.875,89.917,90.073,90.073,90.519,90.915,91.516,92.18,92.827,93.057,93.246,93.366,93.591,93.717,93.797,93.746,94.001,94.179,94.542,94.581,94.782,94.957,95.166,95.437,95.608,95.763,96.023,96.169,96.227,96.489,96.598,96.774,96.837,96.889,97.269,97.583,97.685,98.031,98.333,98.464,98.873,99.13,99.204,99.503,99.811,100.056,100.268,100.59,100.932,101.348,101.625,101.91,102.16,102.135,102.243
"428","7","          New domestic autos","DNDCRG3",52.214,52.29,52.594,52.594,52.821,53.049,53.277,53.504,53.732,54.643,55.022,55.781,56.307,56.451,56.673,56.591,56.737,57.109,57.334,57.626,58.002,58.527,58.972,59.497,59.794,60.393,60.767,61.441,61.738,61.958,62.332,62.55,62.695,62.917,63.363,63.659,64.407,65.234,65.377,66.053,66.501,66.418,66.865,67.837,68.359,68.2,68.424,68.34,68.634,68.627,68.166,69.369,70.871,71.468,71.76,71.604,71.745,72.115,72.484,73.006,73.072,72.61,72.38,72.972,73.268,73.639,73.931,73.998,73.992,73.832,73.75,74.041,74.262,74.478,74.623,74.759,74.907,75.051,75.187,75.485,75.777,75.996,76.138,76.277,76.495,76.562,76.781,76.998,77.065,77.207,77.425,77.643,77.785,77.847,77.989,78.062,78.576,78.941,79.158,79.3,79.442,79.66,79.727,79.946,80.164,80.3,80.516,80.513,80.954,81.17,81.389,81.753,82.49,83.087,83.452,83.67,83.881,84.248,84.911,85.207,85.614,84.676,84.583,85.094,85.512,85.877,86.293,86.428,86.614,86.68,87.102,86.702,86.226,86.467,86.529,86.685,86.926,87.305,87.587,87.974,88.674,88.705,88.545,88.472,88.58,88.766,88.905,89.101,89.236,89.16,89.13,88.926,88.759,89.328,89.797,90.328,90.582,90.38,90.157,89.969,89.975,89.89,89.928,90.084,90.088,90.541,90.931,91.514,92.146,92.779,93.014,93.227,93.361,93.591,93.713,93.791,93.739,93.996,94.177,94.543,94.586,94.789,94.964,95.171,95.44,95.609,95.764,96.022,96.166,96.219,96.477,96.579,96.748,96.806,96.854,97.232,97.544,97.645,97.988,98.292,98.427,98.841,99.105,99.183,99.486,99.801,100.056,100.282,100.611,100.954,101.365,101.639,101.922,102.172,102.145,102.249
"429","8","          New foreign autos","DNFCRG3",52.214,52.29,52.594,52.594,52.821,53.049,53.277,53.504,53.732,54.643,55.022,55.781,56.307,56.451,56.673,56.591,56.737,57.109,57.334,57.626,58.002,58.527,58.972,59.497,59.794,60.393,60.767,61.441,61.738,61.958,62.332,62.55,62.695,62.917,63.363,63.659,64.407,65.234,65.377,66.053,66.501,66.418,66.865,67.837,68.359,68.2,68.424,68.34,68.634,68.627,68.166,69.369,70.871,71.468,71.76,71.604,71.745,72.115,72.484,73.006,73.072,72.61,72.38,72.972,73.268,73.639,73.931,73.998,73.992,73.832,73.75,74.041,74.262,74.478,74.623,74.759,74.907,75.051,75.187,75.485,75.777,75.996,76.138,76.277,76.495,76.562,76.781,76.998,77.065,77.207,77.425,77.643,77.785,77.847,77.989,78.062,78.576,78.941,79.158,79.3,79.442,79.66,79.727,79.946,80.164,80.3,80.516,80.513,80.954,81.17,81.389,81.753,82.49,83.087,83.452,83.67,83.881,84.248,84.911,85.207,85.614,84.676,84.583,85.094,85.512,85.877,86.293,86.428,86.614,86.68,87.102,86.702,86.226,86.467,86.529,86.685,86.926,87.305,87.587,87.974,88.674,88.705,88.545,88.472,88.58,88.766,88.905,89.101,89.236,89.16,89.13,88.926,88.759,89.328,89.797,90.328,90.582,90.38,90.157,89.969,89.975,89.89,89.928,90.084,90.088,90.541,90.931,91.514,92.146,92.779,93.014,93.227,93.361,93.591,93.713,93.791,93.739,93.996,94.177,94.543,94.586,94.789,94.964,95.171,95.44,95.609,95.764,96.022,96.166,96.219,96.477,96.579,96.748,96.806,96.854,97.232,97.544,97.645,97.988,98.292,98.427,98.841,99.105,99.183,99.486,99.801,100.056,100.282,100.611,100.954,101.365,101.639,101.922,102.172,102.145,102.249
