"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208"
"11","3","  Durable goods","DDURRG3",50.63,50.823,50.814,50.792,50.718,50.658,50.502,50.414,50.423,50.661,50.892,50.829,50.836,50.902,51.069,50.868,50.885,51.04,51.184,51.345,51.42,51.39,51.334,51.232,51.24,51.08,50.826,50.546,50.479,50.695,50.92,51.153,51.046,51.271,51.836,52.359,52.699,53.02,53.462,53.949,54.264,54.671,54.932,55.271,55.366,55.584,55.992,56.924,57.73,58.14,58.011,57.713,58.211,58.509,58.808,58.619,58.862,59.325,59.618,59.809,60.471,62.002,64.364,66.377,67.417,68.629,69.382,70.448,71.4,72.193,73.067,74.303,75.067,75.449,76.233,77.253,78.36,79.555,80.844,82.259,83.595,85.066,86.042,87.592,90.16,92.288,93.971,95.581,96.796,98.621,100.079,101.381,102.232,103.028,103.397,103.7,104.432,104.823,105.398,106.054,106.084,106.742,106.953,107.15,107.695,107.946,107.763,108.042,108.066,108.564,109.47,110.09,111.018,111.888,112.688,113.147,112.95,113.576,114.384,115.234,115.818,115.912,116.173,116.554,117.174,117.186,117.237,117.474,118.479,118.777,119.217,119.473,119.468,119.793,119.892,120.08,120.019,120.652,121.239,122.04,122.322,123.052,123.919,124.13,124.627,124.491,124.09,123.813,123.907,123.09,122.769,122.237,121.765,120.592,119.783,119.114,118.238,117.355,116.456,115.587,114.611,114.036,113.501,112.815,112.283,112.048,111.362,111.081,110.573,109.786,109.055,108.501,107.535,106.978,106.455,105.721,104.446,103.367,102.358,101.458,101.419,101.344,100.598,100.657,100.548,100.385,99.623,99.444,99.141,98.742,98.281,97.789,97.395,97.052,96.375,96.034,96.037,95.832,95.537,94.743,94.326,94.407,93.66,93.642,92.781
"12","4","    Motor vehicles and parts","DMOTRG3",31.783,31.996,31.95,31.915,31.653,31.441,31.16,31.004,31.022,31.391,31.795,31.758,31.777,32.021,32.235,31.982,31.995,32.198,32.362,32.47,32.574,32.523,32.531,32.45,32.566,32.366,32.137,31.943,31.847,32.013,32.106,32.174,31.811,32.073,32.739,33.267,33.263,33.428,33.689,33.983,34.013,34.199,34.288,34.57,34.615,34.824,35.336,36.432,37.274,37.461,36.921,36.379,36.923,37.213,37.411,36.859,37.01,37.332,37.405,37.336,37.377,38.466,40.485,41.935,42.357,43.136,43.768,44.642,45.481,46.203,47.09,48.425,48.876,49.064,49.548,50.649,51.634,52.331,53.44,54.465,55.541,56.794,57.346,58.164,59.646,60.575,61.612,62.898,63.594,65.403,66.822,67.844,68.28,68.979,69.42,69.485,70.355,70.736,71.4,72.258,72.343,73.097,73.652,73.795,74.488,74.769,75.031,75.383,75.721,76.414,77.51,78.291,78.811,80.179,81.296,81.739,80.851,81.186,82.222,82.824,83.828,84.247,84.136,84.536,84.642,84.19,84.208,84.794,86.078,86.51,87.178,87.572,87.502,88.183,88.825,89.381,90.108,91.331,92.593,93.796,94.346,95.392,96.842,98.324,99.425,100.115,100.009,100.603,101.685,101.731,102.082,102.676,103.019,102.418,102.12,102.156,101.519,100.918,101.346,101.472,101.219,101.207,101.944,102.102,101.708,102.155,101.849,102.263,102.578,102.423,102.128,102.448,101.939,101.758,102.051,101.675,100.148,99.543,98.85,97.754,97.931,98.332,98.053,99.279,99.929,100.338,99.494,100.24,100.57,100.313,100.022,99.598,99.306,99.298,99.458,99.871,99.595,98.999,98.594,96.905,96.689,97.904,99.073,101.164,102.105
"13","5","      New motor vehicles (55)","DNMVRG3",37.753,37.895,37.993,37.971,37.638,37.593,37.431,36.989,37.294,37.436,37.676,37.277,37.235,37.306,37.499,37.037,36.947,37.051,37.145,37.042,37.102,37.054,36.956,36.688,36.704,36.406,35.991,35.393,35.278,35.495,35.536,35.52,35.25,35.439,35.966,36.479,36.47,36.637,36.879,37.196,37.036,37.247,37.469,37.733,37.741,37.888,38.337,39.777,40.675,40.697,39.8,38.975,39.705,39.874,40.117,39.28,39.417,39.774,39.992,39.843,39.986,40.965,42.762,44.181,44.475,45.636,45.99,46.896,47.78,48.158,48.674,49.774,50.119,50.524,51.156,52.835,54.009,54.386,55.223,56.457,57.707,59.014,59.798,60.559,62.15,63.431,64.716,65.338,65.462,67.445,68.538,69.363,69.556,70.179,70.862,70.797,71.409,71.825,72.34,73.039,73.519,74.011,74.54,74.941,75.891,76.479,77.016,77.581,78.273,79.573,80.826,81.592,81.631,82.076,82.806,83.213,82.81,83.278,84.196,84.719,85.138,85.458,85.541,86.441,87.227,87.054,87.231,88.423,90.071,90.674,91.169,91.669,92.323,93.073,93.587,93.991,94.624,95.463,96.45,97.273,98.086,99,100.112,100.651,101.059,101.804,102.162,102.719,103.191,103.613,104.194,104.697,104.893,104.71,104.533,104.305,104.173,103.887,104.244,104.016,104.014,103.974,104.019,104.041,103.663,104.281,104.057,103.55,103.556,103.433,102.961,103.341,102.068,101.432,101.392,101.665,100.576,100.232,100.078,99.818,99.642,99.805,98.889,99.702,100.704,100.593,99.092,99.611,99.819,99.551,99.323,98.73,98.414,98.417,98.266,98.156,97.728,97.354,96.93,95.357,95.987,97.828,98.169,99.848,99.49
"14","6","        New autos","DNEARG3",39.456,39.605,39.707,39.684,39.336,39.289,39.119,38.658,38.977,39.125,39.376,38.958,38.915,38.989,39.191,38.708,38.614,38.722,38.82,38.713,38.775,38.725,38.624,38.344,38.362,38.052,37.617,36.991,36.87,37.096,37.138,37.122,36.842,37.045,37.598,38.134,38.112,38.294,38.55,38.881,38.707,38.933,39.17,39.438,39.445,39.599,40.071,41.577,42.519,42.548,41.617,40.745,41.508,41.685,41.943,41.04,41.206,41.579,41.811,41.627,41.798,42.809,44.705,46.144,46.486,47.7,48.058,48.978,49.942,50.339,50.875,51.979,52.36,52.815,53.502,55.159,56.505,56.841,57.674,59.009,60.314,61.679,62.494,63.285,64.944,66.286,67.63,68.241,68.344,70.418,71.561,72.433,72.635,73.298,74.012,73.931,74.514,74.969,75.522,76.177,76.629,77.096,77.608,77.958,78.878,79.457,79.974,80.479,81.222,82.527,83.78,84.887,84.965,85.52,86.458,86.818,86.391,86.951,88.038,88.54,88.718,89.137,88.912,89.799,90.36,89.929,90.021,90.983,92.688,93.401,93.753,94.24,94.773,95.404,95.985,96.438,96.833,97.513,98.276,99.069,99.79,100.597,101.628,102.179,102.633,103.177,103.193,103.601,104.14,104.471,105.097,105.287,105.202,105.071,104.764,104.361,104.246,103.923,104.196,103.825,103.593,103.155,103.034,102.987,102.966,103.413,103.44,102.994,102.899,102.848,102.481,102.702,102.061,101.497,101.218,101.364,100.14,99.77,99.457,99.105,98.986,99.35,98.633,99.252,100.058,100.155,99.449,100.339,100.938,100.792,101.06,100.838,100.575,100.559,100.53,100.3,99.939,100.085,100.982,99.649,99.833,100.841,100.883,102.839,102.281
"15","7","          New domestic autos","DNDCRG3",39.442,39.59,39.692,39.667,39.314,39.268,39.097,38.639,38.96,39.111,39.364,38.948,38.908,38.983,39.185,38.7,38.603,38.708,38.804,38.695,38.756,38.705,38.604,38.327,38.347,38.042,37.606,36.98,36.86,37.087,37.129,37.113,36.833,37.036,37.587,38.123,38.098,38.277,38.528,38.854,38.675,38.908,39.163,39.462,39.513,39.692,40.174,41.66,42.574,42.577,41.612,40.749,41.514,41.69,41.943,41.033,41.187,41.563,41.816,41.669,41.892,42.927,44.81,46.218,46.469,47.632,47.968,48.892,49.89,50.316,50.869,51.988,52.37,52.825,53.504,55.147,56.485,56.814,57.647,58.998,60.312,61.705,62.53,63.32,64.974,66.317,67.685,68.318,68.46,70.559,71.694,72.532,72.658,73.283,73.976,73.875,74.461,74.912,75.473,76.144,76.612,77.091,77.608,77.972,78.893,79.46,79.98,80.45,81.154,82.452,83.707,84.814,84.913,85.488,86.449,86.821,86.407,86.976,88.059,88.567,88.743,89.161,88.935,89.833,90.385,89.945,90.032,90.979,92.686,93.396,93.746,94.24,94.777,95.408,95.985,96.426,96.802,97.473,98.237,99.038,99.781,100.602,101.644,102.189,102.631,103.167,103.181,103.593,104.139,104.473,105.104,105.299,105.214,105.082,104.776,104.369,104.253,103.928,104.198,103.833,103.603,103.166,103.044,102.993,102.97,103.414,103.439,102.989,102.897,102.844,102.476,102.683,102.062,101.498,101.215,101.363,100.141,99.769,99.458,99.1,98.978,99.345,98.633,99.262,100.065,100.166,99.463,100.35,100.943,100.794,101.059,100.841,100.579,100.563,100.536,100.304,99.939,100.082,100.978,99.641,99.824,100.84,100.837,102.84,102.275
"16","8","          New foreign autos","DNFCRG3",39.439,39.593,39.691,39.667,39.341,39.264,39.114,38.633,38.96,39.111,39.362,38.964,38.908,38.984,39.182,38.701,38.605,38.708,38.81,38.691,38.751,38.705,38.604,38.328,38.352,37.979,37.592,36.992,36.859,37.087,37.132,37.112,36.835,37.037,37.591,38.123,38.098,38.276,38.538,38.855,38.678,38.906,39.162,39.464,39.515,39.692,40.153,41.699,42.574,42.576,41.72,40.749,41.513,41.69,41.949,41.032,41.188,41.564,41.815,41.659,41.885,42.924,44.856,46.21,46.493,47.639,47.959,48.876,49.892,50.317,50.891,51.986,52.37,52.817,53.502,55.163,56.478,56.812,57.659,58.988,60.357,61.707,62.526,63.322,64.969,66.322,67.668,68.321,68.471,70.561,71.703,72.546,72.711,73.311,73.974,73.877,74.448,74.914,75.473,76.135,76.609,77.092,77.622,77.967,78.888,79.471,79.945,80.445,81.172,82.439,83.674,84.809,84.92,85.498,86.448,86.826,86.407,86.973,88.075,88.574,88.751,89.164,88.937,89.799,90.371,89.945,90.032,91.003,92.684,93.392,93.747,94.233,94.781,95.415,95.987,96.427,96.802,97.469,98.233,99.042,99.786,100.606,101.634,102.189,102.631,103.167,103.181,103.591,104.14,104.484,105.112,105.298,105.214,105.081,104.772,104.369,104.254,103.931,104.21,103.833,103.605,103.166,103.044,102.998,102.969,103.414,103.438,102.996,102.896,102.848,102.483,102.735,102.057,101.494,101.222,101.366,100.135,99.763,99.444,99.1,98.985,99.345,98.627,99.239,100.065,100.165,99.452,100.34,100.933,100.785,101.053,100.829,100.571,100.557,100.526,100.296,99.931,100.076,100.971,99.643,99.828,100.823,100.946,102.811,102.265
"17","9","        New light trucks","DNWTRG3",34.989,35.119,35.209,35.188,34.882,34.831,34.69,34.272,34.559,34.693,34.919,34.555,34.514,34.582,34.767,34.336,34.245,34.337,34.426,34.332,34.379,34.335,34.243,34,34.018,33.721,33.356,32.809,32.697,32.899,32.941,32.921,32.652,32.715,33.173,33.631,33.82,33.862,34.028,34.348,34.275,34.413,34.57,34.912,34.941,35.1,35.507,36.855,37.694,37.665,36.759,36.045,36.686,36.797,36.966,36.404,36.364,36.705,36.882,36.934,36.978,37.959,39.508,40.99,41.001,42.02,42.396,43.384,44.087,44.471,44.978,46.17,46.382,46.625,47.112,48.988,49.727,50.267,51.184,52.207,53.389,54.624,55.381,56.117,57.62,58.792,59.959,60.698,60.895,62.673,63.672,64.406,64.623,65.169,65.784,65.748,66.489,66.761,67.187,68.099,68.755,69.396,70.03,70.613,71.688,72.311,72.907,73.617,74.183,75.52,76.836,76.785,76.774,77.019,77.332,77.86,77.492,77.77,78.365,78.94,79.835,79.99,80.666,81.632,82.851,83.162,83.496,85.114,86.631,87.018,87.729,88.244,89.105,90.05,90.466,90.797,91.763,92.822,94.125,95.003,95.96,97.028,98.257,98.783,99.132,100.119,100.894,101.631,102.019,102.545,103.075,103.923,104.432,104.198,104.152,104.099,103.945,103.695,104.13,104.035,104.244,104.569,104.771,104.862,104.15,104.932,104.478,103.919,104.012,103.83,103.276,103.771,102.061,101.377,101.496,101.85,100.852,100.527,100.463,100.253,100.045,100.088,99.054,99.972,101.086,100.842,98.861,99.137,99.068,98.72,98.135,97.28,96.928,96.94,96.7,96.656,96.158,95.326,93.765,92.002,92.957,95.353,95.919,97.375,97.161
"18","10","      Net purchases of used motor vehicles (56)","DNPVRG3",10.485,10.705,10.875,10.882,10.726,10.301,9.995,10.308,10.154,10.87,11.391,11.759,11.829,12.606,12.816,12.93,12.975,13.358,13.566,14.082,14.345,14.369,14.567,14.734,14.869,14.689,14.788,15.427,15.357,15.326,15.459,15.66,15.02,15.417,16.296,16.693,16.535,16.751,17.043,17.143,17.487,17.523,17.218,17.396,17.31,17.595,17.823,18.216,19.117,19.809,19.593,19.384,19.737,20.616,20.783,20.926,21.492,22.164,22.059,22.2,21.605,22.33,24.82,26.518,26.793,26.61,27.843,28.423,28.861,30.655,32.44,34.183,34.531,34.562,33.465,33.16,33.842,35.485,37.453,37.765,37.696,38.561,37.393,36.536,36.839,36.818,37.183,40.214,42.281,44.098,46.606,48.275,49.245,50.19,50.981,51.806,54.479,56.279,58.722,60.781,61.269,63.485,64.853,64.333,64.285,63.812,63.188,63.231,62.242,61.546,62.84,64.434,66.259,71.66,74.424,74.823,71.693,71.557,73.586,74.567,77.509,78.135,77.149,76.103,74.489,73.135,72.713,71.733,72.856,73.437,74.326,74.439,72.78,73.712,74.924,76.223,77.552,80.472,83.285,86.148,86.169,87.945,91.015,95.266,98.073,98.847,97.781,98.698,101.48,100.897,101.217,102.192,102.903,101.541,100.83,101.615,99.884,98.723,99.332,99.964,99.396,99.621,101.809,102.106,101.411,101.996,101.412,103.326,103.809,103.606,103.362,103.472,104.337,104.797,105.46,103.661,100.329,99.029,96.814,93.301,94.329,95.46,96.278,98.715,98.505,100.142,100.064,101.289,101.562,100.521,99.419,98.88,98.243,97.948,98.431,99.382,98.646,96.931,95.408,91.939,89.973,90.555,93.697,97.137,100.173
"19","11","        Used autos","DNPURG3",9.687,9.888,10.041,10.05,9.902,9.518,9.239,9.544,9.392,10.055,10.537,10.882,10.948,11.674,11.87,11.976,12.034,12.391,12.587,13.074,13.316,13.342,13.537,13.692,13.809,13.651,13.756,14.376,14.312,14.283,14.405,14.609,13.987,14.372,15.219,15.596,15.438,15.648,15.928,16.019,16.354,16.385,16.087,16.254,16.169,16.445,16.659,17.016,17.876,18.554,18.362,18.174,18.505,19.366,19.525,19.679,20.241,20.898,20.789,20.928,20.336,21.028,23.454,25.094,25.367,25.154,26.362,26.906,27.316,29.084,30.852,32.566,32.92,32.948,31.812,31.415,32.042,33.64,35.515,35.765,35.704,36.439,35.288,34.556,34.824,34.752,35.019,37.85,39.791,41.537,43.845,45.357,46.275,47.082,47.758,48.522,51.282,53.068,55.365,57.216,57.567,59.663,60.998,60.443,60.306,59.908,59.466,59.51,58.447,58.015,59.794,61.744,63.816,69.602,72.552,72.899,69.059,68.732,71.115,72.199,75.478,76.347,75.626,74.362,72.195,70.63,70.149,69.088,70.472,70.987,72.002,72.209,70.733,72.43,74.28,76.05,76.862,79.485,82.481,84.833,85.144,87.062,90.663,94.572,97.49,98.311,96.959,97.487,100.195,100.113,100.856,102.13,104.129,100.985,99.742,100.872,99.387,97.944,98.793,99.181,98.573,98.789,101.047,101.581,100.74,101.217,100.007,101.859,102.19,102.104,102.067,102.338,103.055,104.179,105.042,103.566,99.701,98.371,95.849,92.468,93.802,95.729,96.605,98.843,97.651,99.931,100.163,102.255,102.031,100.183,98.926,98.781,98.636,98.513,98.286,98.586,97.764,96.676,96.097,91.146,88.801,88.56,90.187,93.5,96.836
"20","12","          Net transactions in used autos","DNETRG3",22.539,22.937,23.584,23.319,23.345,21.844,20.903,20.202,20.743,22.158,23.148,23.494,23.479,24.526,24.839,24.904,24.048,24.7,24.88,25.394,25.999,25.792,25.56,25.706,26.554,25.727,25.18,25.1,24.955,24.934,25.255,24.815,24.909,25.355,26.289,26.62,27.104,26.655,26.786,26.267,26.864,27.037,26.01,26.396,26.024,26.632,27.014,27.68,28.382,28.707,28.296,27.843,27.797,27.939,28.087,28.997,30.189,30.592,29.926,28.963,27.743,28.885,32.115,34.797,35.665,35.51,37.014,37.779,37.955,40.637,42.136,43.495,45.348,45.342,43.12,41.72,41.896,43.106,45.376,46.492,46.407,48.939,48.228,46.047,46.585,47.056,48.364,52.606,55.406,57.376,61.488,64.385,65.626,67.729,69.365,70.279,71.597,72.756,75.99,79.612,81.614,84.771,86.339,86.345,87.025,85.722,83.775,83.698,83.284,80.955,79.696,79.55,79.761,83.573,85.349,85.841,85.992,86.734,87.46,88.108,90.033,89.769,88.037,87.441,87.538,86.66,86.282,85.434,85.818,86.651,87.375,87.42,86.97,89.17,91.573,93.827,94.344,97.002,99.705,101.511,100.144,101.304,104.58,108.665,113.682,115.142,113.883,114.247,116.057,114.654,113.836,113.351,113.8,111.609,108.067,107.088,107.79,107.844,108.846,109.408,107.127,107.59,110.382,110.982,109.923,111.211,111.6,114.18,114.931,114.192,113.233,112.934,110.32,108.985,109.603,107.105,106.437,106.079,102.294,95.187,94.531,94.03,95.237,98.703,99.314,99.627,100.415,100.654,100.799,101.085,100.654,99.103,97.306,96.595,97.016,98.541,99.118,97.833,95.555,91.846,88.795,88.037,90.407,96.645,100.75
"21","13","          Used auto margin","DMARRG3",4.474,4.633,4.712,4.768,4.656,4.541,4.462,4.808,4.599,4.907,5.131,5.338,5.375,5.771,5.874,5.954,6.136,6.317,6.451,6.76,6.852,6.909,7.103,7.205,7.149,7.174,7.399,7.975,7.945,7.921,7.955,8.245,7.654,7.911,8.48,8.774,8.515,8.837,9.095,9.358,9.538,9.527,9.562,9.63,9.686,9.8,9.926,10.107,10.786,11.383,11.337,11.292,11.645,12.451,12.578,12.475,12.711,13.283,13.42,13.942,13.796,14.19,15.765,16.615,16.583,16.415,17.236,17.609,18.074,19.119,20.633,22.098,21.792,21.832,21.41,21.558,22.267,23.676,24.969,24.81,24.838,24.535,23.434,23.812,23.936,23.621,23.286,24.783,25.969,27.257,28.125,28.6,29.147,29.216,29.29,29.844,32.584,34.195,35.498,36.11,35.601,36.675,37.691,36.866,36.234,36.617,37.417,37.666,36.42,37.476,40.918,43.993,47.097,53.374,56.953,57.494,50.929,50.116,53.802,55.22,59.078,60.683,60.891,59.324,55.673,53.791,53.229,52.147,54.223,54.449,55.799,55.941,53.572,54.516,56.108,57.348,58.44,60.798,63.683,66.354,68.39,70.96,74.479,77.879,78.567,78.637,77.393,78.08,81.544,82.716,85.067,87.96,91.7,87.677,89.086,92.545,88.72,85.769,86.632,86.736,88.4,88.416,89.782,90.353,89.653,89.122,86.203,87.03,86.803,87.312,88.223,89.373,93.995,98.357,99.653,99.43,91.563,89.113,88.282,89.652,93.108,97.843,98.205,98.803,95.843,100.33,99.992,104.452,103.654,99.256,97.075,98.856,100.619,101.016,100.431,99.224,96.909,96.31,97.424,91.23,90.191,90.825,91.941,92.091,94.194
"22","14","          Employee reimbursement","DREERG3",13.982,14.109,14.19,14.246,14.343,14.339,14.428,14.578,14.663,14.782,14.845,14.873,14.79,14.934,14.963,15.05,15.11,15.145,15.139,15.2,15.292,15.317,15.38,15.41,15.501,15.557,15.676,15.766,15.765,15.822,15.942,16.184,16.273,16.51,16.629,16.833,17.101,17.311,17.546,17.841,18.201,18.381,18.701,19,19.446,19.811,20.159,20.451,20.778,21.235,21.671,21.849,22.086,22.239,22.44,22.674,23.039,23.368,23.722,24.107,24.583,25.393,26.48,27.553,28.44,29.039,29.502,30.046,30.692,31.171,31.687,32.191,32.866,33.491,34.058,34.65,35.196,35.473,36.043,37.311,38.173,39.182,40.076,40.675,41.69,43.098,44.457,45.378,46.873,47.315,48.015,48.712,49.641,51.349,52.365,53.122,53.569,54.221,54.41,54.841,55.828,56.219,57.069,57.552,58.241,58.466,58.941,59.916,61.314,63.226,64.592,65.838,67.172,67.708,68.362,68.678,67.849,68.541,70.324,71.545,72.652,72.55,73.004,74.506,76.071,76.836,76.246,76.748,76.315,77.15,79.263,76.918,76.235,75.505,80.862,82.043,82.424,82.57,81.991,83.643,85.329,86.015,85.332,86.324,87.934,87.202,88.117,88.432,90.197,89.207,89.366,87.761,90.447,91.596,92.85,94.101,94.117,94.395,97.508,96.689,95.605,97.981,97.763,101.263,100.032,101.354,101.606,101.141,100.358,97.404,94.606,96.059,101.118,104.142,104.325,100.204,99.389,101.193,101.859,102.849,99.764,99.494,98.171,96.702,98.505,98.561,100.173,102.886,102.615,102.365,102.262,106.99,106.144,103.55,109.285,107.505,108.008,113.043,112.409,108.085,114.358,120.047,125.375,122.015,116.241
"23","15","        Used light trucks","DUTRRG3",22.579,23.028,23.602,23.367,23.423,21.9,20.918,20.258,20.756,22.181,23.149,23.539,23.531,24.61,24.967,25.068,24.153,24.788,24.984,25.468,26.069,25.858,25.613,25.913,26.593,25.74,25.26,25.123,25.005,24.994,25.349,25.003,24.94,24.988,25.336,25.673,25.809,25.838,25.975,26.216,26.135,26.293,26.41,26.665,26.676,26.784,27.049,28.072,28.737,28.714,28.056,27.485,27.99,28.094,28.236,27.802,27.77,28.036,28.164,28.183,28.199,28.936,30.122,31.248,31.285,32.067,32.369,33.15,33.732,34.035,34.418,35.318,35.434,35.609,35.983,37.455,38.462,39.594,41.604,42.584,42.428,44.607,43.871,42.017,42.553,43.068,44.252,48.113,50.654,52.47,56.003,58.62,59.687,61.604,63.37,64.63,65.202,66.661,69.784,73.005,74.36,76.941,78.196,78.167,78.856,77.879,75.958,75.841,75.328,73.099,72.09,72.019,72.53,75.923,77.62,78.074,78.191,78.757,79.347,79.92,81.63,81.432,79.688,79.337,79.355,78.587,78.339,77.59,78.013,78.755,79.314,79.173,77.05,76.067,75.744,75.938,78.479,82.088,84.446,88.497,87.837,89.244,90.917,96.057,98.589,99.247,98.833,100.546,103.375,101.776,101.263,101.737,100.235,102.041,102.195,102.423,100.262,99.488,99.724,100.686,100.174,100.415,102.515,102.534,102.029,102.751,102.883,104.869,105.536,105.192,104.701,104.635,105.655,105.393,105.848,103.725,100.948,99.684,97.779,94.131,94.849,95.196,95.957,98.588,99.332,100.345,99.969,100.354,101.111,100.837,99.88,98.99,97.939,97.508,98.557,100.034,99.377,97.156,94.873,92.557,90.877,92.086,96.413,99.951,102.734
"24","16","          Net transactions in used trucks","DUTNRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.682,72.844,76.077,79.693,81.6,84.761,86.339,86.352,87.022,85.895,83.787,83.725,83.252,80.828,79.68,79.499,79.891,83.518,85.332,85.839,86.044,86.729,87.429,88.095,90.003,89.804,87.882,87.494,87.491,86.616,86.298,85.411,85.802,86.637,87.36,87.42,86.988,89.111,91.681,93.813,94.352,96.956,99.721,101.53,100.158,101.292,104.559,108.639,113.704,115.165,113.914,114.264,116.102,114.571,113.838,113.342,113.774,111.592,108.044,107.086,107.784,107.841,108.848,109.413,107.13,107.589,110.351,110.982,109.948,111.192,111.568,114.146,114.927,114.185,113.228,112.939,110.267,108.986,109.601,107.11,106.437,106.077,102.297,95.186,94.531,94.029,95.25,98.7,99.316,99.63,100.42,100.662,100.796,101.082,100.646,99.092,97.297,96.592,97.015,98.534,99.114,97.832,95.535,91.836,88.804,88.039,90.373,96.645,100.754
"25","17","          Used truck margin","DUTMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.732,54.598,57.015,59.733,61.178,63.544,64.724,64.741,65.238,64.402,62.821,62.762,62.427,60.598,59.735,59.602,59.902,62.614,63.97,64.353,64.503,65.02,65.544,66.049,67.482,67.325,65.888,65.589,65.599,64.938,64.697,64.033,64.326,64.948,65.498,65.53,61.193,54.681,49.022,45.74,52.052,57.431,59.111,66.246,66.511,68.104,67.727,73.582,73.019,72.722,73.324,76.596,80.592,79.027,78.824,80.546,76.318,83.767,89.605,91.709,84.978,82.867,81.739,83.455,86.471,86.247,87.004,85.835,86.385,86.1,85.755,86.56,86.953,87.368,87.859,88.443,96.552,98.561,98.818,97.601,90.468,87.384,89.069,91.911,95.294,97.276,97.189,98.28,99.352,101.77,99.072,99.8,101.867,100.431,98.367,98.844,99.367,99.504,101.884,103.203,99.654,95.207,92.934,93.956,95.655,101.638,110.678,107.905,107.843
"26","18","      Motor vehicle parts and accessories (58)","DMVPRG3",45.656,45.611,43.376,43.14,43.381,43.355,42.883,42.745,41.902,41.391,41.745,42.284,42.48,41.644,41.799,41.766,42.331,42.447,42.804,42.83,42.656,42.38,42.527,42.96,43.651,44.258,44.461,44.625,44.664,45.04,45.364,45.609,45.637,45.832,46.433,47.197,47.741,47.705,47.927,48.521,48.97,49.337,49.597,50.201,50.806,51.1,52.47,53.191,53.357,53.282,54.056,54.509,54.348,54.168,54.177,53.944,53.355,52.807,52.407,52.454,53.146,55.44,57.76,58.934,60.128,60.911,61.715,62.937,64.228,64.793,66.036,68.063,69.482,68.763,71.186,71.429,71.826,72.775,74.117,75.213,77.307,78.992,81.196,85.096,88.035,88.995,90.103,91.417,92.489,93.622,94.817,95.798,96.545,97.314,96.282,95.785,95.403,93.767,92.854,92.964,90.412,90.481,89.9,89.746,90.264,90.077,90.204,89.806,90.429,89.955,89.733,89.159,90.267,90.098,90.587,91.223,91.673,91.993,91.892,92.253,93.223,93.82,94.13,94.452,94.222,93.941,94.009,94.764,94.843,94.326,95.306,95.85,95.993,95.784,95.711,95.328,95.16,94.402,93.688,93.32,93.76,93.859,93.474,93.347,93.76,93.993,93.968,94.018,94.076,93.956,93.494,93.589,93.641,93.213,93.382,92.871,92.698,92.104,92.447,92.727,92.27,91.822,91.821,92.272,92.549,91.946,91.999,92.991,94.456,94.334,94.7,95.073,95.465,95.965,97.027,96.689,97.417,97.156,97.124,97.204,97.337,97.328,97.861,98.339,99.222,99.362,100.334,101.082,102.055,103.616,104.913,105.618,106.296,106.922,107.785,109.346,110.817,111.85,114.112,116.116,117.168,117.774,117.309,117.851,118.867
