"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"63","55","          Pleasure boats","DBOARG3",25.309,25.3,25.369,25.361,25.246,25.244,25.248,25.359,25.367,25.367,25.367,25.474,25.48,25.825,25.948,26.065,26.293,26.286,26.298,26.295,26.296,26.289,26.463,26.417,26.301,26.178,26.006,26.004,26.057,25.888,25.884,25.823,25.773,25.715,25.771,25.885,25.881,25.883,25.885,26.107,25.994,26.231,26.241,26.457,26.459,26.519,26.703,26.521,26.521,26.589,26.636,26.52,26.697,26.76,26.706,26.752,26.876,26.877,26.869,26.937,26.989,27.052,26.993,27.111,27.106,27.157,27.165,27.164,27.338,27.34,27.398,27.395,27.397,27.518,27.565,27.457,27.402,27.402,27.401,27.517,27.519,27.57,27.565,27.635,27.687,27.864,27.862,27.921,28.21,28.216,28.153,28.205,28.157,28.266,28.449,28.557,28.672,28.562,28.559,28.558,28.731,28.853,28.913,28.972,29.144,29.196,29.371,29.433,29.494,29.666,29.611,29.837,29.898,29.899,30.071,30.126,30.248,30.306,30.363,30.593,30.944,31.179,31.414,31.646,31.703,31.878,31.756,31.815,31.643,31.466,31.293,31.001,30.535,29.953,29.492,29.023,28.796,28.558,28.562,28.675,28.795,29.315,29.902,30.542,31.412,32.227,33.274,34.029,34.84,35.312,35.831,36.185,36.36,36.354,36.117,36.009,36.069,36.233,36.412,36.301,36.237,36.178,36.408,36.645,36.875,36.933,37.111,37.113,37.401,37.754,38.038,38.336,38.682,38.918,38.915,38.968,39.148,39.438,39.9,40.43,42.115,42.228,42.111,42.811,43.393,43.974,44.793,45.483,45.888,46.241,46.644,46.769,48.22,49.032,49.56,49.731,49.734,49.389,49.614,49.733,49.616,49.325,49.788,52.12,54.791,51.363,47.759,51.365,53.217,51.067,54.624,50.199,52.578,54.15,54.506,52.584
"64","56","          Pleasure aircraft","DAIRRG3",25.314,25.283,25.325,25.399,25.195,25.195,25.224,25.391,25.391,25.391,25.391,25.514,25.472,25.813,25.906,26.105,26.321,26.249,26.366,26.33,26.33,26.366,26.436,26.47,26.249,26.13,25.998,26.043,26.088,25.971,25.971,25.766,25.716,25.658,25.753,25.842,25.842,25.904,25.859,26.171,26.056,26.174,26.249,26.402,26.402,26.557,26.744,26.47,26.47,26.589,26.714,26.524,26.684,26.846,26.653,26.817,26.817,26.817,26.817,26.984,26.984,27.129,26.929,27.104,27.104,27.129,27.104,27.104,27.259,27.259,27.442,27.442,27.422,27.595,27.578,27.381,27.381,27.402,27.381,27.578,27.595,27.611,27.611,27.627,27.642,27.849,27.849,27.859,28.217,28.227,28.224,28.227,28.23,28.23,28.395,28.568,28.75,28.578,28.581,28.585,28.786,28.786,28.963,28.941,29.087,29.235,29.357,29.469,29.487,29.645,29.612,29.814,29.889,29.938,30.1,30.169,30.28,30.267,30.398,30.544,30.907,31.223,31.42,31.631,31.711,31.905,31.794,31.78,31.648,31.529,31.298,31.025,30.579,30.001,29.508,29.028,28.76,28.562,28.56,28.65,28.782,29.341,29.874,30.505,31.434,32.275,33.242,34.019,34.885,35.269,35.797,36.22,36.412,36.359,36.139,36.026,36.071,36.212,36.414,36.313,36.282,36.129,36.377,36.624,36.886,36.981,37.071,37.085,37.381,37.762,38.061,38.303,38.739,38.879,38.884,38.946,39.152,39.434,39.936,40.453,42.144,42.255,42.089,42.856,43.453,43.996,44.805,45.504,45.881,46.228,46.696,46.802,48.234,49.034,49.596,49.746,49.793,49.38,49.622,49.723,49.61,49.324,49.839,52.142,54.824,51.381,47.758,51.392,53.256,51.06,54.612,50.224,52.56,54.163,54.547,52.58
"65","57","          Other recreational vehicles","DREVRG3",25.311,25.258,25.394,25.394,25.294,25.294,25.222,25.33,25.345,25.345,25.338,25.501,25.528,25.785,25.966,26.067,26.244,26.265,26.286,26.261,26.325,26.28,26.432,26.413,26.313,26.189,26.013,26.054,26.069,25.895,25.884,25.851,25.747,25.712,25.782,25.856,25.87,25.931,25.879,26.075,25.999,26.257,26.256,26.451,26.485,26.527,26.702,26.52,26.542,26.562,26.653,26.493,26.677,26.789,26.695,26.72,26.891,26.893,26.873,26.943,27.004,27.064,26.992,27.128,27.097,27.156,27.149,27.143,27.324,27.364,27.375,27.387,27.377,27.513,27.571,27.443,27.393,27.393,27.41,27.503,27.523,27.563,27.568,27.623,27.682,27.855,27.872,27.923,28.218,28.212,28.161,28.218,28.146,28.273,28.453,28.563,28.691,28.554,28.558,28.572,28.73,28.859,28.916,28.966,29.139,29.21,29.373,29.425,29.499,29.672,29.607,29.847,29.903,29.906,30.071,30.13,30.254,30.306,30.368,30.595,30.946,31.176,31.407,31.645,31.704,31.881,31.767,31.815,31.64,31.475,31.297,31.008,30.541,29.955,29.493,29.025,28.798,28.563,28.565,28.675,28.793,29.317,29.898,30.541,31.409,32.22,33.27,34.034,34.847,35.309,35.83,36.184,36.356,36.353,36.124,36.009,36.063,36.237,36.413,36.3,36.235,36.185,36.411,36.642,36.877,36.94,37.111,37.109,37.405,37.751,38.046,38.336,38.683,38.912,38.913,38.969,39.15,39.442,39.9,40.427,42.112,42.221,42.122,42.818,43.387,43.968,44.788,45.484,45.893,46.239,46.659,46.772,48.224,49.027,49.56,49.729,49.732,49.391,49.613,49.737,49.623,49.328,49.792,52.119,54.791,51.364,47.758,51.366,53.219,51.071,54.624,50.2,52.587,54.154,54.503,52.584
"66","58","      Recreational books (part of 90)","DRBKRG3",16.352,16.353,16.353,16.29,16.352,16.354,16.352,16.352,16.353,16.354,16.353,16.352,16.413,16.414,16.415,16.415,16.413,16.415,16.414,16.416,16.477,16.478,16.478,16.478,16.538,16.54,16.54,16.538,16.539,16.541,16.54,16.539,16.603,16.603,16.601,16.602,16.602,16.666,16.664,16.664,16.665,16.666,16.666,16.664,16.666,16.666,16.728,16.727,16.729,16.727,16.79,16.914,16.977,17.042,17.041,17.042,17.166,17.291,17.416,15.85,16.102,16.353,16.54,16.476,16.477,16.413,16.54,16.541,16.539,16.539,16.477,16.476,16.54,16.539,16.728,16.604,16.602,16.541,16.728,16.853,16.979,17.041,17.166,17.229,17.291,17.416,17.542,17.416,17.353,17.23,17.292,17.355,17.353,17.355,17.353,17.355,17.353,17.417,17.542,17.606,17.73,17.793,17.918,17.981,18.044,18.17,18.232,18.357,18.483,18.546,18.609,18.544,18.608,18.669,18.733,18.794,18.858,18.985,19.109,19.233,19.359,19.423,19.485,19.047,20.049,20.111,20.173,20.299,20.362,20.424,20.425,20.362,20.486,21.051,21.113,20.674,20.676,20.738,20.864,20.925,20.989,21.113,22.053,21.99,22.115,22.18,22.24,22.428,22.241,22.303,22.366,22.429,22.555,22.366,22.429,22.43,22.555,22.556,22.617,23.62,23.431,23.431,23.557,23.683,23.745,23.932,24.12,24.121,24.245,24.247,24.309,24.12,23.871,23.806,23.934,24.057,24.246,24.433,24.122,24.058,24.246,24.246,24.246,23.745,23.369,24.559,24.685,24.872,24.997,25.25,25.498,25.748,26.001,25.937,25.938,30.321,29.696,29.635,29.884,30.134,30.323,30.638,31.012,31.951,31.388,31.765,31.702,31.701,33.394,33.455,33.519,33.519,33.58,33.832,34.145,34.27
"67","59","      Musical instruments (part of 80)","DMSCRG3",42.44,42.443,42.496,42.553,42.61,42.853,42.886,43.13,43.214,43.272,43.391,43.416,43.381,43.371,43.489,43.573,43.705,43.79,43.735,43.798,43.892,43.875,43.868,43.927,43.955,44.084,44.112,44.217,44.464,44.44,44.417,44.536,44.555,44.653,44.839,44.901,44.964,45.01,45.078,45.061,45.112,45.061,45.269,45.407,45.372,45.404,45.295,45.311,45.365,45.38,45.462,45.476,45.541,45.644,45.838,45.941,46.062,46.163,46.168,46.239,46.011,45.973,45.863,45.759,45.696,45.542,45.48,45.308,45.283,45.282,45.21,45.111,45.187,45.314,45.278,45.168,45.266,45.3,45.177,45.103,45.172,45.084,45.094,45.085,45.087,44.984,44.987,45.006,45.091,45.088,44.99,45,45.019,45.086,45.306,45.385,45.472,45.564,45.645,45.653,45.645,45.781,45.971,46.237,46.524,46.595,46.73,46.721,46.911,47.283,47.383,47.667,47.936,48.208,48.615,49.095,49.562,49.93,50.301,50.79,50.812,51.186,50.868,51.84,51.939,52.007,52.421,52.862,52.899,52.967,53.054,53.17,53.435,53.535,54.007,54.018,54.14,54.704,54.968,54.945,54.975,55.157,55.368,55.659,55.808,55.812,55.657,56.755,57.154,57.418,57.645,57.415,57.718,57.813,57.902,58.125,57.997,58.199,58.019,57.9,58.027,57.907,57.802,58.006,58.02,57.924,58.116,58.277,58.378,58.499,58.298,58.462,58.367,58.213,58.186,57.895,58.286,58.503,58.76,58.767,58.781,58.936,59.51,59.631,59.98,60.186,60.687,61.702,63.024,63.123,63.501,63.587,63.898,64.487,64.639,65.226,65.411,65.684,65.869,65.588,66.15,66.575,66.909,66.945,67.106,67.315,67.138,66.822,67.14,67.321,67.3,67.484,67.507,67.489,66.915,67.24
"68","60","    Other durable goods","DODGRG3",31.542,31.592,31.579,31.608,31.602,31.595,31.611,31.571,31.601,31.59,31.531,31.591,31.603,31.644,31.676,31.654,31.672,31.703,31.7,31.691,31.68,31.656,31.692,31.684,31.754,31.723,31.607,31.606,31.621,31.573,31.578,31.6,31.546,31.556,31.561,31.541,31.584,31.593,31.645,30.959,30.995,31.668,31.692,31.519,31.526,31.512,31.468,31.499,31.544,31.61,31.655,31.584,31.557,31.562,31.542,31.533,31.51,31.542,31.509,32.499,32.207,32.272,32.242,32.471,32.48,32.498,32.513,32.512,32.512,32.527,32.575,32.57,32.351,32.312,32.256,32.444,32.479,32.531,32.478,32.393,32.283,32.052,31.967,31.836,31.906,31.936,31.921,32.197,32.191,32.25,32.296,32.296,32.361,32.579,32.674,32.665,32.892,32.941,32.876,32.896,32.951,32.923,32.976,33.102,33.187,33.169,33.244,33.329,33.354,33.405,33.43,33.355,33.394,33.428,33.645,33.858,34.066,34.277,34.404,34.588,34.891,34.988,35.068,35.276,35.311,35.416,35.516,35.517,35.704,35.798,35.862,35.924,35.921,36.072,36.116,36.15,36.324,36.352,36.414,36.485,36.535,36.442,36.739,36.764,36.862,36.93,36.965,37.057,37.107,37.299,37.424,37.531,37.718,37.633,37.779,37.988,38.206,38.168,38.159,38.207,38.455,38.47,38.587,38.73,38.807,38.877,39.004,39.128,39.054,39.113,39.029,39.517,39.67,39.846,40.047,40.11,40.28,40.182,40.432,40.62,40.944,41.343,41.819,41.998,42.251,42.665,42.857,42.996,43.949,44.247,44.536,45.06,45.095,45.298,45.487,45.635,45.915,46.047,46.318,46.497,46.587,46.781,46.968,47.166,47.462,47.444,47.687,47.807,47.95,48.026,48.277,48.71,49.14,49.324,49.379,49.569
"69","61","      Jewelry and watches (part of 119)","DJRYRG3",46.369,46.472,46.378,46.469,46.472,46.47,46.475,46.369,46.472,46.479,46.372,46.473,46.474,46.471,46.374,46.372,46.371,46.478,46.471,46.472,46.48,46.369,46.372,46.377,46.475,46.37,46.376,46.372,46.471,46.374,46.37,46.475,46.371,46.369,46.37,46.373,46.379,46.37,46.479,46.37,46.478,46.372,46.474,46.377,46.471,46.478,46.37,46.473,46.371,46.468,46.471,46.467,46.373,46.377,46.482,46.473,46.37,46.453,46.347,49.651,49.681,49.69,49.591,49.588,49.483,49.482,49.481,49.474,49.462,49.555,49.643,49.629,49.514,49.502,49.289,49.18,49.075,48.975,48.474,47.877,47.381,46.783,46.292,45.805,45.833,45.846,45.76,45.766,45.776,45.777,45.882,45.888,45.993,46.094,46.195,46.29,46.189,46.188,45.984,46.181,46.276,46.479,46.479,46.576,46.682,46.784,46.881,47.082,47.085,47.186,47.182,47.084,47.185,47.086,47.587,48.087,48.68,48.978,49.273,49.674,49.769,49.968,50.166,50.562,50.561,50.761,50.862,50.762,50.961,51.061,51.065,51.165,51.166,51.465,51.466,51.471,51.572,51.474,51.47,51.476,51.576,51.676,51.676,51.671,51.973,52.072,52.076,52.277,52.376,52.576,52.676,52.777,52.679,52.58,52.88,52.986,53.083,53.085,53.288,53.393,53.492,53.694,53.798,54.098,54.197,54.296,54.396,54.599,54.603,54.902,54.901,55.399,55.396,55.598,55.897,55.997,56.294,55.987,56.483,56.779,57.073,57.27,57.665,58.064,58.266,58.566,58.763,58.966,59.865,60.271,60.775,61.186,61.402,61.813,62.119,62.325,62.731,63.032,63.433,63.731,63.926,64.125,64.317,64.507,64.594,64.483,64.575,64.671,64.772,64.87,65.168,65.769,65.672,65.98,65.783,65.983
"70","62","        Jewelry","DJLYRG3",46.596,46.7,46.606,46.697,46.7,46.698,46.703,46.597,46.7,46.707,46.6,46.7,46.702,46.699,46.601,46.6,46.599,46.706,46.699,46.7,46.707,46.597,46.599,46.604,46.703,46.597,46.603,46.599,46.699,46.602,46.599,46.704,46.599,46.597,46.598,46.6,46.605,46.596,46.705,46.596,46.705,46.599,46.701,46.604,46.699,46.706,46.598,46.703,46.601,46.699,46.703,46.7,46.605,46.605,46.706,46.699,46.605,46.706,46.603,49.915,49.921,49.916,49.812,49.814,49.714,49.717,49.719,49.718,49.714,49.818,49.918,49.917,49.818,49.819,49.616,49.514,49.413,49.314,48.808,48.206,47.707,47.104,46.602,46.097,46.102,46.098,46,45.998,46.002,45.998,46.098,46.099,46.201,46.301,46.402,46.499,46.402,46.403,46.201,46.401,46.498,46.702,46.703,46.8,46.905,47.006,47.102,47.303,47.306,47.407,47.402,47.303,47.404,47.304,47.806,48.31,48.909,49.213,49.513,49.918,50.016,50.217,50.418,50.817,50.819,51.021,51.123,51.023,51.223,51.321,51.325,51.423,51.422,51.721,51.721,51.724,51.825,51.726,51.722,51.726,51.826,51.926,51.926,51.922,52.225,52.325,52.328,52.528,52.628,52.829,52.929,53.03,52.93,52.828,53.128,53.233,53.33,53.33,53.532,53.634,53.732,53.933,54.036,54.336,54.435,54.535,54.634,54.837,54.839,55.139,55.139,55.64,55.638,55.842,56.143,56.245,56.546,56.242,56.744,57.046,57.346,57.548,57.948,58.351,58.554,58.856,59.054,59.257,60.158,60.562,61.062,61.464,61.668,62.069,62.368,62.568,62.973,63.273,63.677,63.978,64.176,64.38,64.58,64.781,64.882,64.781,64.88,64.979,65.083,65.184,65.485,66.087,65.985,66.286,66.085,66.286
"71","63","        Watches","DWTCRG3",44.697,44.797,44.707,44.794,44.797,44.795,44.8,44.698,44.797,44.803,44.7,44.797,44.798,44.795,44.702,44.701,44.7,44.803,44.795,44.797,44.804,44.698,44.7,44.705,44.8,44.698,44.703,44.7,44.795,44.702,44.7,44.8,44.7,44.698,44.699,44.701,44.706,44.697,44.802,44.697,44.802,44.7,44.798,44.705,44.796,44.803,44.699,44.8,44.702,44.796,44.8,44.797,44.705,44.706,44.803,44.796,44.706,44.802,44.704,47.881,47.887,47.881,47.782,47.784,47.688,47.691,47.693,47.692,47.688,47.787,47.883,47.883,47.787,47.789,47.594,47.496,47.399,47.304,46.819,46.242,45.762,45.185,44.703,44.218,44.223,44.219,44.125,44.124,44.127,44.123,44.219,44.22,44.318,44.414,44.511,44.604,44.511,44.512,44.318,44.51,44.603,44.799,44.8,44.893,44.994,45.091,45.182,45.375,45.378,45.475,45.47,45.376,45.472,45.376,45.858,46.341,46.916,47.207,47.496,47.884,47.977,48.171,48.363,48.746,48.748,48.942,49.04,48.943,49.135,49.23,49.233,49.327,49.327,49.613,49.613,49.617,49.713,49.618,49.614,49.618,49.714,49.81,49.81,49.806,50.097,50.193,50.195,50.388,50.483,50.676,50.772,50.869,50.773,50.675,50.963,51.064,51.156,51.156,51.35,51.449,51.543,51.735,51.834,52.121,52.216,52.312,52.407,52.602,52.604,52.892,52.892,53.372,53.371,53.567,53.855,53.953,54.241,53.949,54.432,54.721,55.009,55.203,55.587,55.973,56.168,56.458,56.647,56.842,57.706,58.094,58.573,58.959,59.154,59.54,59.826,60.018,60.407,60.695,61.082,61.37,61.561,61.756,61.948,62.141,62.238,62.141,62.236,62.331,62.43,62.527,62.816,63.394,63.296,63.584,63.391,63.585
"72","64","      Therapeutic appliances and equipment (42)","DTAERG3",22.477,22.532,22.56,22.63,22.638,22.707,22.762,22.816,22.873,22.832,22.876,22.887,22.881,22.924,22.941,22.936,23.019,22.999,23.078,23.039,23.078,23.134,23.232,23.231,23.241,23.279,23.191,23.278,23.276,23.306,23.353,23.36,23.366,23.377,23.422,23.396,23.439,23.417,23.386,23.414,23.404,23.391,23.362,23.332,23.31,23.31,23.273,23.274,23.267,23.311,23.352,23.352,23.355,23.393,23.357,23.357,23.356,23.401,23.388,23.398,23.388,23.432,23.427,23.408,23.452,23.457,23.535,23.537,23.578,23.555,23.565,23.559,23.564,23.606,23.606,23.646,23.762,23.764,23.784,23.787,23.825,23.871,23.846,23.925,23.922,23.957,23.96,24.062,24.061,24.162,24.202,24.252,24.31,24.334,24.455,24.479,24.535,24.617,24.66,24.716,24.754,24.786,24.885,24.895,24.976,24.987,25.068,25.095,25.169,25.205,25.256,25.252,25.242,25.277,25.358,25.39,25.492,25.511,25.557,25.65,25.691,25.769,25.81,25.883,26.067,26.104,26.227,26.235,26.289,26.367,26.507,26.529,26.672,26.77,26.874,26.973,26.995,27.191,27.276,27.418,27.533,27.533,27.703,27.755,27.849,27.97,28.051,28.112,28.261,28.317,28.436,28.582,28.682,28.789,28.811,28.818,28.91,28.923,28.983,29,28.997,29.059,29.063,29.105,29.139,29.183,29.261,29.316,29.399,29.404,29.456,29.494,29.746,29.744,29.818,29.89,29.956,30.025,30.122,30.281,30.327,30.503,30.633,30.746,31.134,31.347,31.533,31.765,31.975,32.245,32.445,32.682,32.912,33.174,33.418,33.664,33.786,33.932,34.109,34.261,34.471,34.68,34.825,35.012,35.201,35.419,35.534,35.742,35.884,35.996,36.176,36.304,36.455,36.636,36.809,36.997
"73","65","        Therapeutic medical equipment","DTMERG3",29.095,29.128,29.214,29.299,29.328,29.415,29.458,29.498,29.55,29.552,29.55,29.586,29.568,29.581,29.514,29.496,29.51,29.447,29.443,29.443,29.446,29.384,29.34,29.229,29.238,29.229,29.105,29.122,29.119,29.103,29.114,29.037,29.057,28.98,29,28.919,28.945,28.888,28.802,28.768,28.745,28.712,28.629,28.54,28.481,28.48,28.368,28.366,28.347,28.359,28.355,28.355,28.361,28.345,28.368,28.364,28.373,28.373,28.338,28.366,28.348,28.347,28.337,28.278,28.283,28.296,28.296,28.3,28.294,28.226,28.251,28.228,28.241,28.246,28.236,28.239,28.223,28.228,28.17,28.17,28.163,28.182,28.231,28.231,28.233,28.221,28.226,28.293,28.301,28.363,28.36,28.28,28.338,28.287,28.298,28.247,28.288,28.29,28.188,28.114,28.114,28.078,28.132,28.159,28.159,28.186,28.181,28.25,28.234,28.22,28.242,28.228,28.194,28.18,28.189,28.165,28.226,28.283,28.297,28.343,28.357,28.349,28.475,28.457,28.522,28.516,28.522,28.541,28.581,28.577,28.641,28.697,28.764,28.809,28.885,29.051,29.109,29.212,29.341,29.41,29.402,29.404,29.343,29.388,29.446,29.565,29.578,29.64,29.64,29.682,29.7,29.683,29.744,29.735,29.797,29.815,29.753,29.689,29.743,29.682,29.68,29.744,29.753,29.753,29.744,29.753,29.753,29.796,29.805,29.814,29.745,29.745,29.804,29.803,29.795,29.795,29.863,29.854,29.925,30.046,30.084,30.158,30.213,30.325,30.389,30.565,30.845,31.141,31.305,31.607,31.833,32.063,32.354,32.644,32.88,33.125,33.236,33.413,33.588,33.688,33.935,34.095,34.272,34.462,34.568,34.742,34.851,35.091,35.272,35.375,35.553,35.791,35.904,36.089,36.251,36.365
"74","66","        Corrective eyeglasses and contact lenses","DEYERG3",19.107,19.173,19.173,19.234,19.233,19.294,19.354,19.417,19.475,19.412,19.48,19.479,19.48,19.541,19.603,19.604,19.724,19.727,19.851,19.788,19.85,19.974,20.154,20.215,20.221,20.283,20.214,20.343,20.342,20.399,20.467,20.524,20.522,20.584,20.647,20.652,20.708,20.707,20.708,20.774,20.771,20.769,20.771,20.774,20.771,20.772,20.775,20.775,20.774,20.833,20.896,20.896,20.897,20.96,20.895,20.897,20.893,20.958,20.957,20.959,20.954,21.019,21.017,21.018,21.082,21.083,21.2,21.201,21.265,21.266,21.266,21.266,21.265,21.325,21.329,21.388,21.571,21.572,21.632,21.637,21.699,21.76,21.699,21.82,21.817,21.88,21.883,22.006,22.003,22.128,22.191,22.313,22.372,22.438,22.62,22.684,22.746,22.87,22.989,23.116,23.175,23.241,23.362,23.361,23.482,23.484,23.61,23.611,23.73,23.79,23.854,23.855,23.857,23.916,24.037,24.099,24.224,24.223,24.287,24.409,24.468,24.594,24.591,24.714,24.965,25.025,25.213,25.213,25.274,25.396,25.577,25.578,25.762,25.889,26.009,26.071,26.071,26.321,26.381,26.565,26.752,26.752,27.06,27.12,27.241,27.367,27.492,27.555,27.797,27.862,28.045,28.292,28.418,28.599,28.599,28.601,28.787,28.845,28.91,28.973,28.969,29.03,29.03,29.096,29.155,29.217,29.34,29.401,29.527,29.527,29.65,29.709,30.081,30.078,30.205,30.323,30.39,30.514,30.631,30.821,30.878,31.128,31.314,31.437,32.054,32.297,32.419,32.607,32.851,33.102,33.283,33.528,33.719,33.962,34.209,34.454,34.581,34.704,34.884,35.073,35.259,35.501,35.625,35.81,36.056,36.305,36.426,36.616,36.735,36.858,37.045,37.107,37.289,37.474,37.663,37.91
"75","67","      Educational books (96)","DEBKRG3",8.67,8.703,8.7,8.702,8.73,8.674,8.7,8.73,8.674,8.672,8.613,8.703,8.729,8.733,8.757,8.757,8.728,8.731,8.729,8.732,8.727,8.703,8.733,8.704,8.76,8.732,8.757,8.761,8.704,8.7,8.675,8.729,8.73,8.76,8.728,8.671,8.584,8.56,8.498,8.556,8.587,8.583,8.558,8.559,8.498,8.53,8.53,8.53,8.555,8.557,8.584,8.586,8.586,8.559,8.501,8.472,8.498,8.469,8.559,8.527,8.556,8.557,8.556,8.588,8.585,8.556,8.53,8.527,8.498,8.472,8.53,8.528,8.556,8.558,8.586,8.529,8.556,8.76,9.104,9.395,9.535,9.392,9.309,9.308,9.393,9.478,9.538,9.535,9.507,9.45,9.363,9.305,9.276,9.277,9.306,9.392,9.481,9.507,9.568,9.596,9.653,9.681,9.708,9.798,9.825,9.882,9.881,9.91,9.94,9.97,10.029,10.055,10.085,10.144,10.169,10.23,10.258,10.544,10.518,10.546,10.546,10.605,10.631,10.69,10.748,10.776,10.833,10.864,10.92,10.892,10.892,10.892,10.919,10.947,11.007,11.036,11.092,11.12,11.179,11.209,11.265,10.922,11.728,11.698,11.727,11.754,11.812,11.869,11.9,11.959,12.015,12.073,12.129,11.785,11.755,12.447,12.474,12.505,12.563,12.618,12.676,12.736,12.765,12.822,12.878,12.881,12.88,12.851,12.878,12.939,12.965,13.021,13.112,13.169,13.223,13.283,13.313,13.253,13.195,13.198,13.224,13.283,13.338,13.397,13.484,13.541,13.602,13.656,13.684,14.031,13.974,14.034,14.058,14.118,14.205,14.261,14.349,14.404,14.494,14.553,14.493,14.869,14.951,15.043,15.067,15.158,15.216,15.299,15.356,15.441,15.53,15.586,15.441,15.734,15.817,15.906
"76","68","      Luggage and similar personal items (part of 119)","DLUGRG3",36.915,36.915,37.016,37.016,37.016,37.016,37.016,36.915,36.915,36.915,36.813,36.813,36.813,36.915,37.117,37.016,37.016,37.016,36.915,36.915,36.813,36.813,36.813,36.813,36.915,36.915,36.509,36.408,36.408,36.306,36.306,36.205,36.103,36.103,36.103,36.103,36.306,36.408,36.61,33.872,33.872,36.813,36.813,36.205,36.205,36.103,36.103,36.103,36.408,36.509,36.61,36.306,36.306,36.306,36.205,36.205,36.205,36.205,36.103,36.205,34.988,35.191,35.191,36.103,36.205,36.306,36.306,36.306,36.306,36.306,36.306,36.306,35.495,35.292,35.292,36.205,36.306,36.408,36.408,36.509,36.509,36.408,36.813,36.813,37.016,37.016,37.016,38.132,38.132,38.334,38.436,38.436,38.537,39.349,39.45,39.146,40.16,40.261,40.16,39.856,39.856,39.349,39.45,39.754,39.856,39.551,39.653,39.653,39.653,39.653,39.653,39.45,39.45,39.653,39.754,39.856,39.754,39.957,40.058,40.16,41.275,41.275,41.275,41.478,41.377,41.478,41.58,41.681,42.087,42.29,42.391,42.492,42.29,42.391,42.391,42.391,42.898,42.898,42.999,43.101,42.999,42.898,42.999,43.101,42.999,42.999,42.999,42.999,42.898,43.304,43.507,43.608,44.318,44.318,44.521,44.622,45.231,45.028,44.622,44.622,45.433,45.129,45.433,45.535,45.636,45.738,46.042,46.245,45.839,45.636,45.231,46.448,46.752,47.157,47.462,47.462,47.665,47.665,47.969,48.172,49.084,50.301,51.62,51.62,51.924,53.039,53.344,53.344,55.98,56.082,56.386,57.806,57.299,57.197,57.197,57.197,57.603,57.502,57.806,57.907,57.806,57.806,58.11,58.414,59.429,59.226,60.037,60.138,60.443,60.443,60.848,61.66,63.891,63.789,64.195,64.499
