"","Table 3#11#5# National Defense Consumption Expenditures and Gros","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164"
"37","18","        Petroleum products","B780RC1","1,992.0","2,012.0","1,884.0","1,496.0","1,688.0","1,668.0","1,708.0","1,848.0","2,076.0","2,800.0","2,920.0","3,340.0","3,148.0","2,980.0","2,272.0","3,176.0","2,856.0","2,500.0","2,668.0","2,100.0","2,116.0","1,888.0","2,920.0","2,608.0","2,376.0","2,372.0","2,700.0","2,616.0","2,668.0","3,012.0","3,860.0","4,764.0","6,612.0","6,532.0","7,080.0","7,136.0","7,012.0","7,844.0","7,852.0","8,004.0","7,048.0","6,728.0","6,852.0","6,444.0","5,764.0","7,092.0","6,940.0","5,760.0","5,884.0","5,884.0","6,560.0","5,400.0","5,888.0","5,796.0","6,076.0","5,320.0","5,380.0","3,568.0","2,728.0","2,840.0","3,200.0","3,184.0","4,228.0","4,936.0","3,532.0","3,312.0","3,416.0","3,864.0","3,848.0","4,184.0","4,012.0","4,576.0","4,368.0","4,096.0","4,120.0","8,728.0","6,588.0","3,948.0","4,464.0","3,636.0","3,316.0","3,552.0","4,012.0","3,080.0","3,244.0","3,372.0","3,048.0","3,052.0","2,692.0","3,240.0","3,220.0","3,004.0","2,840.0","2,692.0","2,984.0","2,544.0","3,388.0","3,332.0","3,732.0","3,152.0","3,324.0","2,972.0","2,688.0","2,732.0","2,328.0","2,132.0","1,968.0","1,820.0","1,724.0","2,432.0","3,532.0","2,648.0","4,132.0","3,600.0","4,080.0","4,396.0","4,404.0","4,184.0","4,224.0","4,000.0","3,608.0","4,496.0","4,300.0","5,932.0","7,992.0","5,688.0","2,996.0","4,524.0","6,500.0","6,788.0","9,160.0","5,668.0","6,928.0","10,416.0","12,180.0","10,828.0","9,856.0","11,192.0","14,136.0","9,484.0","10,376.0","12,308.0","13,692.0","13,480.0","17,868.0","20,232.0","19,088.0","13,284.0","9,216.0","9,200.0","10,688.0","13,704.0","13,380.0","13,568.0","12,928.0","13,712.0","18,228.0","21,044.0","20,072.0","19,876.0","21,732.0"
"38","19","        Ammunition","B781RC1","2,056.0","2,036.0","1,952.0","1,996.0","1,896.0","1,892.0","1,352.0","1,592.0","1,532.0","1,496.0","1,208.0","1,248.0","1,240.0","1,236.0","884.0","932.0","604.0","560.0","596.0","580.0","892.0","848.0","704.0","912.0","904.0","1,040.0","1,300.0","844.0","1,072.0","1,232.0","1,360.0","1,308.0","1,232.0","1,288.0","1,464.0","1,496.0","1,592.0","1,592.0","1,608.0","1,716.0","1,820.0","2,084.0","1,928.0","2,448.0","2,228.0","2,676.0","2,612.0","2,508.0","1,352.0","2,440.0","1,732.0","3,260.0","2,356.0","1,112.0","632.0","1,252.0","2,604.0","4,228.0","3,712.0","3,756.0","1,800.0","3,092.0","3,344.0","3,032.0","3,328.0","4,116.0","3,080.0","3,336.0","3,816.0","3,032.0","3,172.0","2,236.0","2,936.0","2,940.0","2,372.0","2,952.0","2,824.0","2,716.0","2,428.0","2,700.0","1,828.0","3,412.0","2,540.0","2,420.0","2,500.0","2,656.0","2,716.0","2,188.0","1,936.0","1,616.0","1,196.0","2,392.0","1,196.0","1,388.0","1,192.0","1,008.0","1,424.0","1,496.0","1,124.0","1,480.0","1,920.0","1,500.0","1,660.0","1,676.0","1,580.0","1,432.0","2,488.0","2,012.0","1,664.0","1,788.0","2,320.0","1,828.0","1,644.0","1,568.0","2,104.0","1,940.0","1,884.0","2,120.0","2,152.0","2,108.0","2,280.0","2,624.0","2,688.0","2,440.0","2,108.0","2,720.0","2,808.0","2,860.0","3,388.0","3,568.0","3,768.0","3,828.0","3,740.0","3,956.0","4,216.0","3,972.0","4,144.0","4,148.0","4,156.0","4,352.0","4,220.0","3,732.0","4,432.0","3,912.0","4,512.0","4,056.0","4,568.0","4,676.0","3,800.0","4,300.0","4,136.0","4,288.0","4,396.0","4,488.0","3,904.0","4,276.0","4,116.0","4,016.0","4,264.0","4,384.0","3,816.0"
"39","20","        Other nondurable goods","B783RC1","944.0","988.0","660.0","788.0","820.0","932.0","788.0","872.0","988.0","1,072.0","1,068.0","1,068.0","1,184.0","1,236.0","1,056.0","992.0","1,136.0","1,280.0","1,448.0","1,612.0","1,400.0","1,280.0","1,348.0","1,228.0","1,196.0","1,304.0","1,452.0","1,320.0","1,328.0","1,436.0","1,468.0","1,448.0","1,572.0","1,780.0","1,844.0","1,836.0","2,244.0","2,784.0","2,368.0","2,636.0","2,524.0","2,716.0","2,612.0","2,668.0","2,440.0","2,468.0","2,312.0","2,456.0","2,272.0","2,312.0","2,320.0","2,300.0","2,992.0","2,988.0","3,192.0","2,480.0","3,020.0","3,032.0","2,812.0","3,240.0","3,964.0","3,384.0","3,236.0","3,776.0","3,744.0","3,672.0","3,516.0","3,404.0","3,400.0","4,020.0","3,816.0","3,268.0","2,740.0","3,136.0","2,928.0","2,880.0","3,772.0","3,192.0","3,000.0","3,440.0","3,544.0","3,256.0","3,484.0","3,252.0","2,712.0","2,720.0","3,036.0","2,616.0","2,500.0","2,228.0","3,172.0","3,056.0","2,296.0","2,504.0","2,304.0","2,352.0","2,392.0","3,040.0","3,108.0","2,916.0","2,944.0","2,684.0","3,144.0","3,080.0","3,060.0","3,084.0","2,940.0","3,104.0","3,104.0","3,392.0","3,900.0","4,268.0","5,344.0","5,448.0","3,576.0","3,860.0","3,608.0","4,444.0","3,680.0","4,240.0","4,220.0","4,468.0","4,292.0","4,596.0","4,948.0","5,712.0","5,460.0","5,828.0","6,116.0","6,444.0","6,548.0","6,628.0","7,296.0","6,624.0","6,840.0","6,560.0","7,024.0","6,532.0","6,680.0","6,640.0","7,664.0","7,616.0","7,716.0","7,248.0","7,972.0","8,320.0","8,420.0","8,944.0","9,292.0","10,220.0","10,988.0","8,748.0","9,252.0","8,920.0","8,704.0","8,788.0","9,028.0","9,304.0","9,252.0","9,216.0","9,292.0"
"40","21","      Services","A489RC1","16,064.0","17,424.0","14,448.0","13,892.0","14,972.0","16,192.0","15,436.0","14,728.0","16,756.0","17,176.0","17,424.0","16,376.0","17,140.0","17,476.0","17,768.0","17,196.0","17,872.0","19,348.0","19,012.0","18,900.0","19,496.0","20,416.0","22,108.0","19,752.0","20,812.0","21,436.0","22,164.0","22,448.0","24,384.0","25,488.0","22,644.0","24,396.0","27,476.0","29,816.0","30,640.0","32,872.0","34,152.0","34,364.0","37,340.0","37,340.0","43,140.0","42,304.0","46,856.0","49,244.0","48,628.0","48,220.0","48,264.0","53,032.0","52,556.0","52,992.0","56,396.0","56,928.0","58,664.0","60,680.0","64,968.0","69,212.0","66,892.0","68,844.0","72,236.0","66,920.0","73,732.0","75,712.0","74,464.0","76,580.0","80,188.0","78,152.0","76,796.0","80,940.0","72,716.0","78,048.0","79,228.0","83,092.0","83,580.0","81,752.0","79,036.0","83,028.0","86,156.0","86,876.0","83,880.0","80,108.0","77,360.0","77,556.0","84,664.0","85,524.0","80,528.0","73,896.0","80,544.0","84,300.0","78,792.0","80,500.0","86,052.0","81,300.0","81,516.0","84,188.0","81,344.0","80,528.0","82,824.0","85,348.0","82,588.0","90,212.0","81,608.0","90,608.0","86,488.0","90,556.0","76,556.0","87,208.0","87,772.0","88,924.0","89,684.0","85,240.0","91,524.0","105,276.0","84,488.0","99,848.0","94,104.0","95,936.0","106,208.0","104,232.0","106,532.0","114,084.0","120,480.0","122,436.0","128,544.0","139,348.0","133,056.0","165,640.0","161,164.0","167,344.0","171,536.0","173,724.0","183,052.0","174,724.0","183,160.0","183,836.0","196,724.0","177,744.0","195,820.0","196,716.0","191,892.0","199,632.0","193,584.0","200,740.0","210,620.0","214,008.0","221,036.0","217,044.0","236,524.0","238,520.0","229,836.0","239,176.0","243,564.0","245,680.0","247,556.0","253,948.0","262,028.0","245,164.0","241,132.0","254,820.0","260,428.0","234,256.0","233,100.0"
"41","22","        Research and development","B784RC1","5,336.0","5,916.0","4,760.0","4,276.0","5,084.0","5,452.0","5,452.0","5,168.0","5,968.0","5,140.0","6,052.0","5,556.0","5,808.0","5,584.0","6,088.0","5,968.0","6,152.0","6,464.0","6,388.0","6,400.0","6,772.0","7,112.0","7,048.0","6,408.0","6,784.0","6,800.0","7,472.0","7,332.0","8,280.0","7,776.0","6,952.0","7,872.0","9,204.0","9,972.0","10,248.0","11,180.0","11,740.0","12,404.0","13,064.0","12,324.0","12,756.0","13,888.0","14,608.0","15,024.0","14,272.0","14,740.0","13,328.0","15,504.0","15,096.0","15,364.0","16,504.0","17,684.0","18,624.0","19,496.0","23,284.0","25,272.0","21,540.0","24,604.0","25,840.0","23,044.0","26,152.0","26,632.0","26,792.0","28,284.0","31,660.0","29,940.0","29,768.0","34,616.0","25,404.0","28,960.0","29,168.0","30,716.0","29,328.0","27,436.0","22,504.0","25,308.0","22,664.0","20,728.0","20,564.0","23,612.0","23,064.0","21,304.0","23,368.0","27,224.0","25,704.0","29,604.0","25,128.0","26,336.0","23,868.0","26,676.0","26,104.0","25,824.0","25,924.0","24,048.0","25,780.0","24,344.0","26,936.0","28,724.0","28,872.0","25,008.0","25,260.0","30,044.0","28,036.0","29,436.0","25,408.0","26,580.0","27,312.0","28,460.0","29,172.0","24,208.0","26,384.0","29,048.0","27,372.0","27,388.0","24,040.0","29,216.0","28,584.0","29,620.0","29,684.0","31,032.0","32,800.0","36,824.0","34,336.0","43,244.0","35,812.0","49,596.0","40,240.0","46,716.0","48,116.0","51,948.0","51,036.0","51,396.0","53,212.0","56,756.0","55,264.0","50,524.0","58,172.0","58,420.0","56,044.0","59,492.0","58,192.0","57,480.0","54,904.0","55,848.0","56,928.0","58,424.0","59,152.0","66,608.0","58,356.0","60,984.0","60,120.0","59,196.0","59,876.0","59,972.0","60,224.0","57,900.0","56,040.0","55,784.0","61,144.0","53,068.0","53,560.0"
"42","23","        Installation support","B911RC1","4,768.0","5,008.0","3,984.0","3,844.0","4,192.0","4,988.0","4,128.0","4,052.0","4,916.0","5,168.0","4,376.0","4,488.0","4,936.0","5,388.0","4,576.0","4,772.0","5,176.0","5,652.0","5,240.0","5,576.0","5,700.0","5,796.0","7,236.0","6,156.0","5,936.0","6,356.0","6,480.0","6,524.0","6,672.0","8,644.0","6,784.0","6,960.0","7,856.0","8,300.0","8,476.0","9,328.0","9,360.0","8,204.0","9,480.0","10,324.0","13,072.0","10,520.0","15,044.0","16,044.0","15,604.0","14,576.0","15,292.0","16,624.0","16,460.0","16,932.0","17,440.0","17,312.0","17,056.0","16,508.0","17,420.0","17,716.0","19,096.0","17,512.0","19,416.0","17,888.0","19,456.0","19,432.0","19,072.0","18,580.0","19,368.0","19,188.0","18,428.0","19,024.0","18,840.0","18,764.0","19,044.0","19,528.0","21,780.0","21,288.0","22,480.0","23,036.0","24,536.0","24,256.0","22,288.0","24,000.0","23,068.0","21,692.0","22,848.0","25,188.0","24,900.0","23,368.0","25,100.0","26,020.0","27,216.0","25,648.0","26,636.0","24,792.0","25,380.0","26,444.0","24,932.0","24,956.0","25,140.0","26,196.0","25,416.0","26,648.0","24,656.0","25,468.0","24,964.0","24,948.0","22,584.0","24,700.0","24,988.0","23,468.0","23,712.0","24,124.0","24,836.0","27,408.0","23,372.0","26,284.0","26,228.0","25,084.0","27,384.0","26,608.0","27,676.0","28,428.0","29,784.0","29,144.0","31,304.0","31,824.0","31,860.0","34,772.0","37,404.0","37,876.0","36,248.0","35,108.0","37,484.0","34,496.0","33,652.0","34,024.0","37,616.0","36,032.0","35,980.0","37,308.0","35,604.0","37,808.0","35,188.0","35,952.0","37,344.0","37,968.0","40,020.0","39,288.0","43,416.0","42,524.0","42,280.0","43,380.0","44,336.0","45,376.0","46,072.0","46,892.0","48,052.0","44,120.0","43,356.0","45,780.0","45,496.0","41,780.0","41,480.0"
"43","24","        Weapons support","B912RC1","1,816.0","1,732.0","1,584.0","1,220.0","1,796.0","1,740.0","1,208.0","1,560.0","1,952.0","2,076.0","1,676.0","1,608.0","1,724.0","1,844.0","1,576.0","1,760.0","1,876.0","1,984.0","2,048.0","1,740.0","2,056.0","2,160.0","2,192.0","1,836.0","2,420.0","2,560.0","2,452.0","2,328.0","3,108.0","2,856.0","2,292.0","3,516.0","4,140.0","4,388.0","4,480.0","4,604.0","4,592.0","5,332.0","5,184.0","5,636.0","6,164.0","6,368.0","4,832.0","6,828.0","7,184.0","6,764.0","7,176.0","8,184.0","8,132.0","8,212.0","9,068.0","9,080.0","9,172.0","9,632.0","9,772.0","10,688.0","10,320.0","10,468.0","10,484.0","10,468.0","10,704.0","11,036.0","11,004.0","11,092.0","10,244.0","10,032.0","9,580.0","9,180.0","8,908.0","9,972.0","10,496.0","11,716.0","11,744.0","11,624.0","11,692.0","11,816.0","10,680.0","10,824.0","9,828.0","9,636.0","8,780.0","7,908.0","8,848.0","8,616.0","7,744.0","5,204.0","6,356.0","8,092.0","6,924.0","6,856.0","8,540.0","8,720.0","8,196.0","9,032.0","7,880.0","7,760.0","6,548.0","6,508.0","6,156.0","10,584.0","7,416.0","9,020.0","8,592.0","10,100.0","6,416.0","9,144.0","8,636.0","9,968.0","8,204.0","8,448.0","9,664.0","13,444.0","6,192.0","11,780.0","11,216.0","11,328.0","13,804.0","13,088.0","12,432.0","13,708.0","14,940.0","14,008.0","17,420.0","19,452.0","16,816.0","20,896.0","23,964.0","22,720.0","21,476.0","19,824.0","23,508.0","21,220.0","22,780.0","22,716.0","28,216.0","23,768.0","24,312.0","26,764.0","23,268.0","27,776.0","23,588.0","25,268.0","27,804.0","28,148.0","28,764.0","25,752.0","31,492.0","28,664.0","27,128.0","29,908.0","32,876.0","33,272.0","31,904.0","33,792.0","35,604.0","28,652.0","25,192.0","29,392.0","28,440.0","20,512.0","18,632.0"
"44","25","        Personnel support","B913RC1","1,392.0","1,716.0","1,620.0","2,040.0","1,504.0","1,504.0","1,612.0","1,568.0","1,512.0","1,596.0","2,400.0","1,860.0","1,928.0","1,956.0","2,544.0","2,008.0","2,232.0","2,212.0","2,380.0","2,224.0","1,924.0","2,236.0","2,308.0","2,308.0","2,300.0","2,480.0","2,604.0","2,936.0","2,728.0","2,844.0","2,724.0","2,648.0","2,628.0","2,952.0","2,732.0","3,616.0","3,852.0","3,624.0","4,612.0","4,084.0","5,704.0","5,820.0","6,004.0","5,860.0","6,080.0","6,028.0","6,264.0","7,224.0","6,412.0","6,128.0","7,548.0","6,824.0","7,636.0","8,336.0","8,460.0","9,312.0","9,020.0","9,496.0","9,960.0","9,060.0","10,520.0","10,672.0","10,892.0","11,496.0","11,472.0","11,496.0","11,312.0","11,312.0","10,936.0","12,380.0","12,572.0","13,584.0","13,672.0","12,900.0","12,928.0","12,664.0","12,684.0","12,128.0","12,284.0","13,660.0","13,640.0","13,032.0","14,468.0","16,420.0","14,680.0","7,248.0","12,032.0","14,308.0","13,288.0","12,984.0","15,324.0","13,796.0","13,800.0","16,352.0","14,404.0","14,884.0","15,152.0","14,960.0","14,384.0","19,216.0","16,192.0","18,020.0","16,784.0","17,756.0","13,744.0","18,288.0","18,284.0","18,480.0","19,396.0","19,552.0","21,864.0","26,412.0","18,508.0","25,308.0","23,500.0","21,460.0","27,396.0","25,532.0","26,808.0","29,520.0","31,752.0","31,632.0","35,464.0","36,300.0","33,996.0","39,040.0","43,672.0","45,124.0","49,148.0","49,428.0","54,244.0","51,240.0","53,136.0","52,440.0","60,084.0","57,652.0","60,764.0","63,704.0","58,692.0","60,192.0","59,428.0","63,208.0","68,528.0","71,064.0","74,488.0","73,184.0","82,052.0","79,840.0","80,532.0","82,692.0","83,360.0","84,272.0","85,628.0","88,832.0","93,460.0","89,588.0","91,780.0","99,440.0","101,404.0","96,092.0","96,844.0"
"45","26","        Transportation of material","B786RC1","1,824.0","1,952.0","1,696.0","1,644.0","1,524.0","1,604.0","1,784.0","1,496.0","1,468.0","1,896.0","1,756.0","1,804.0","1,820.0","1,680.0","1,684.0","1,832.0","1,572.0","2,016.0","1,900.0","1,796.0","1,976.0","1,876.0","2,000.0","1,888.0","2,004.0","1,880.0","1,776.0","1,984.0","2,332.0","2,052.0","2,452.0","2,112.0","2,328.0","2,712.0","3,008.0","2,416.0","2,876.0","2,708.0","2,784.0","2,708.0","3,080.0","3,140.0","3,232.0","2,976.0","3,096.0","3,608.0","3,896.0","3,052.0","3,256.0","3,488.0","3,152.0","3,332.0","3,044.0","3,440.0","2,996.0","3,072.0","3,516.0","3,268.0","3,388.0","3,292.0","3,244.0","3,724.0","3,372.0","3,648.0","3,484.0","3,816.0","4,076.0","3,216.0","4,276.0","4,128.0","4,236.0","3,516.0","3,700.0","4,352.0","5,188.0","5,868.0","9,484.0","10,964.0","9,552.0","5,112.0","4,684.0","7,968.0","7,612.0","3,500.0","3,292.0","3,912.0","6,160.0","4,784.0","3,916.0","3,964.0","3,696.0","3,608.0","3,844.0","4,164.0","4,308.0","4,472.0","4,992.0","4,884.0","4,260.0","4,440.0","3,940.0","3,900.0","3,940.0","4,152.0","4,208.0","4,244.0","4,240.0","4,124.0","4,644.0","4,328.0","4,176.0","4,328.0","4,376.0","4,396.0","4,404.0","4,164.0","4,292.0","4,532.0","4,864.0","5,820.0","5,872.0","5,600.0","5,016.0","3,836.0","9,104.0","14,572.0","9,196.0","8,448.0","9,460.0","9,720.0","9,040.0","8,352.0","9,996.0","9,444.0","7,500.0","3,880.0","8,272.0","5,092.0","9,888.0","7,336.0","9,400.0","10,800.0","13,144.0","13,188.0","12,736.0","11,976.0","11,720.0","11,896.0","12,376.0","12,876.0","13,372.0","13,916.0","14,296.0","14,572.0","14,728.0","14,800.0","14,708.0","14,504.0","14,220.0","13,592.0","13,448.0"
"46","27","        Travel of persons","B785RC1","928.0","1,100.0","804.0","868.0","872.0","904.0","1,252.0","884.0","940.0","1,300.0","1,164.0","1,060.0","924.0","1,024.0","1,300.0","856.0","864.0","1,020.0","1,056.0","1,164.0","1,068.0","1,236.0","1,324.0","1,156.0","1,368.0","1,360.0","1,380.0","1,344.0","1,264.0","1,316.0","1,440.0","1,288.0","1,320.0","1,492.0","1,696.0","1,728.0","1,732.0","2,092.0","2,216.0","2,264.0","2,364.0","2,568.0","3,136.0","2,512.0","2,392.0","2,504.0","2,308.0","2,444.0","3,200.0","2,868.0","2,684.0","2,696.0","3,132.0","3,268.0","3,036.0","3,152.0","3,400.0","3,496.0","3,148.0","3,168.0","3,656.0","4,216.0","3,332.0","3,480.0","3,960.0","3,680.0","3,632.0","3,592.0","4,352.0","3,844.0","3,712.0","4,032.0","3,356.0","4,152.0","4,244.0","4,336.0","6,108.0","7,976.0","9,364.0","4,088.0","4,124.0","5,652.0","7,520.0","4,576.0","4,208.0","4,560.0","5,768.0","4,760.0","3,580.0","4,372.0","5,752.0","4,560.0","4,372.0","4,148.0","4,040.0","4,112.0","4,056.0","4,076.0","3,500.0","4,316.0","4,144.0","4,156.0","4,172.0","4,164.0","4,196.0","4,252.0","4,312.0","4,424.0","4,556.0","4,580.0","4,600.0","4,636.0","4,668.0","4,692.0","4,716.0","4,684.0","4,748.0","4,852.0","5,068.0","5,576.0","5,332.0","5,228.0","5,004.0","4,692.0","5,468.0","6,764.0","6,688.0","6,460.0","7,088.0","7,696.0","7,740.0","8,020.0","10,384.0","8,456.0","8,044.0","5,888.0","8,320.0","5,428.0","8,396.0","7,028.0","7,788.0","8,032.0","8,896.0","7,792.0","8,100.0","8,420.0","8,692.0","8,988.0","9,164.0","9,336.0","9,500.0","9,648.0","9,780.0","9,888.0","9,960.0","10,104.0","10,056.0","9,920.0","9,724.0","9,212.0","9,136.0"
"47","28","  Less: Own-account investment \4\","W088RC1","108.0","120.0","128.0","172.0","140.0","140.0","152.0","180.0","148.0","168.0","180.0","188.0","220.0","204.0","216.0","252.0","264.0","244.0","240.0","272.0","260.0","272.0","244.0","252.0","260.0","292.0","300.0","312.0","352.0","356.0","364.0","352.0","356.0","372.0","408.0","436.0","448.0","448.0","484.0","492.0","520.0","576.0","628.0","648.0","644.0","680.0","708.0","712.0","740.0","804.0","868.0","872.0","896.0","940.0","1,032.0","1,032.0","1,032.0","1,024.0","1,048.0","1,068.0","1,100.0","1,156.0","1,204.0","1,212.0","1,220.0","1,236.0","1,248.0","1,240.0","1,292.0","1,416.0","1,496.0","1,612.0","1,588.0","1,352.0","1,468.0","1,472.0","1,520.0","1,628.0","1,668.0","1,628.0","1,748.0","1,664.0","1,664.0","1,488.0","1,612.0","1,668.0","1,708.0","1,584.0","1,500.0","1,512.0","1,616.0","1,536.0","1,660.0","1,548.0","1,592.0","1,440.0","1,464.0","1,468.0","1,536.0","1,476.0","1,656.0","1,560.0","1,380.0","1,268.0","1,464.0","1,636.0","1,476.0","1,144.0","860.0","1,576.0","1,492.0","1,344.0","1,080.0","1,112.0","1,152.0","1,192.0","1,468.0","1,364.0","1,428.0","1,720.0","2,020.0","2,084.0","2,112.0","2,176.0","2,124.0","2,140.0","2,048.0","2,144.0","1,960.0","2,076.0","2,108.0","2,136.0","2,012.0","2,036.0","2,072.0","2,100.0","2,052.0","2,092.0","2,120.0","2,156.0","2,116.0","2,096.0","2,076.0","2,044.0","2,212.0","2,244.0","2,272.0","2,232.0","2,280.0","2,336.0","2,392.0","2,428.0","2,480.0","2,584.0","2,688.0","2,744.0","2,760.0","2,772.0","2,788.0","2,800.0","2,832.0"
"48","29","        Sales to other sectors","W089RC1","428.0","676.0","480.0","588.0","572.0","1,148.0","1,164.0","812.0","1,352.0","1,520.0","1,424.0","1,328.0","1,900.0","1,448.0","248.0","360.0","328.0","408.0","408.0","260.0","480.0","812.0","652.0","296.0","444.0","488.0","660.0","852.0","692.0","516.0","464.0","768.0","716.0","640.0","1,024.0","1,176.0","1,336.0","776.0","1,464.0","912.0","1,444.0","1,136.0","736.0","1,824.0","744.0","584.0","332.0","848.0","788.0","676.0","1,488.0","596.0","492.0","768.0","1,068.0","772.0","404.0","824.0","992.0","972.0","1,032.0","956.0","1,240.0","592.0","932.0","1,072.0","1,884.0","740.0","1,116.0","1,032.0","1,080.0","716.0","1,100.0","1,100.0","2,056.0","2,984.0","1,644.0","1,980.0","2,304.0","1,044.0","2,148.0","3,100.0","2,816.0","1,400.0","2,532.0","2,652.0","3,604.0","1,680.0","4,100.0","5,192.0","3,208.0","5,184.0","2,620.0","1,788.0","1,644.0","2,428.0","2,064.0","2,484.0","3,092.0","2,688.0","1,788.0","2,352.0","2,008.0","1,924.0","2,312.0","628.0","2,824.0","1,052.0","796.0","1,560.0","2,760.0","1,700.0","3,220.0","1,344.0","2,188.0","1,040.0","3,096.0","1,440.0","1,728.0","1,912.0","1,664.0","1,300.0","3,912.0","1,844.0","2,068.0","2,840.0","2,944.0","1,832.0","2,084.0","2,444.0","3,544.0","2,064.0","3,444.0","3,420.0","3,812.0","2,540.0","3,508.0","4,564.0","3,928.0","2,588.0","3,140.0","3,040.0","3,068.0","3,428.0","3,620.0","3,728.0","3,724.0","3,684.0","3,684.0","3,540.0","3,644.0","3,548.0","3,596.0","3,572.0","3,596.0","3,620.0","3,556.0","3,528.0","3,560.0","3,588.0","3,628.0"
"49","30","Gross investment \5\","A788RC1","7,016.0","8,608.0","6,404.0","7,844.0","9,908.0","9,316.0","7,680.0","8,036.0","9,792.0","10,684.0","11,696.0","12,092.0","11,736.0","10,396.0","14,764.0","15,228.0","15,240.0","13,936.0","15,936.0","16,076.0","17,128.0","17,564.0","16,508.0","15,748.0","15,784.0","17,576.0","17,888.0","19,956.0","19,180.0","19,852.0","23,660.0","22,896.0","24,432.0","24,004.0","23,156.0","25,568.0","25,644.0","28,776.0","30,036.0","31,284.0","30,808.0","35,748.0","34,656.0","37,772.0","38,000.0","40,588.0","42,944.0","45,960.0","46,848.0","47,748.0","46,464.0","53,708.0","51,996.0","56,960.0","61,284.0","59,784.0","56,780.0","60,672.0","69,208.0","65,020.0","63,940.0","67,084.0","69,164.0","65,468.0","61,100.0","61,364.0","60,964.0","61,680.0","61,728.0","61,360.0","66,248.0","61,452.0","63,568.0","65,716.0","66,876.0","67,500.0","63,484.0","66,068.0","64,228.0","59,864.0","60,500.0","62,276.0","62,824.0","60,624.0","55,880.0","55,876.0","53,864.0","56,348.0","49,472.0","53,092.0","57,396.0","51,888.0","52,664.0","53,412.0","50,508.0","50,704.0","55,692.0","53,520.0","50,976.0","46,408.0","43,016.0","43,520.0","47,448.0","47,332.0","42,644.0","44,992.0","48,876.0","46,500.0","44,392.0","48,252.0","50,676.0","49,384.0","48,980.0","48,736.0","49,764.0","49,352.0","48,268.0","51,216.0","52,236.0","52,036.0","52,048.0","56,780.0","60,064.0","59,280.0","59,364.0","62,312.0","63,960.0","65,396.0","65,752.0","67,908.0","72,876.0","71,768.0","70,988.0","74,340.0","76,696.0","74,816.0","77,164.0","82,812.0","79,644.0","84,272.0","81,832.0","88,000.0","88,852.0","89,036.0","91,816.0","103,816.0","109,948.0","112,560.0","105,720.0","112,056.0","114,432.0","110,904.0","112,556.0","116,432.0","118,244.0","121,228.0","108,028.0","107,260.0","110,856.0","106,132.0","99,948.0"
